i,t,s,zd_hol
5,18,95,0.0
5,18,96,0.0
5,18,97,0.0
5,18,98,0.0
5,18,99,0.0
5,18,100,0.0
5,18,101,0.0
5,18,102,0.0
5,18,103,0.0
5,18,104,0.0
5,18,105,0.0
5,18,106,0.0
5,18,107,0.0
5,18,108,0.0
5,18,109,0.0
5,18,110,11.0
5,18,111,0.0
5,18,112,0.0
5,18,113,0.0
5,18,114,0.0
5,18,115,0.0
5,18,116,0.0
5,18,117,0.0
5,18,118,0.0
5,18,119,0.0
5,18,120,0.0
5,18,121,5.0
5,18,122,6.0
5,18,123,12.0
5,18,124,0.0
5,18,125,0.0
5,18,126,7.0
5,18,127,0.0
5,18,128,0.0
5,18,129,0.0
5,18,130,0.0
5,18,131,0.0
5,18,132,19.0
5,18,133,0.0
5,18,134,0.0
5,18,135,0.0
5,18,136,0.0
5,18,137,0.0
5,18,138,0.0
5,18,139,100.0
5,18,140,0.0
5,18,141,0.0
5,18,142,0.0
5,18,143,0.0
5,18,144,0.0
5,18,145,13.0
5,18,146,0.0
5,18,147,8.0
5,18,148,0.0
5,18,149,0.0
5,18,150,0.0
5,18,151,0.0
5,18,152,0.0
5,18,153,0.0
5,18,154,0.0
5,18,155,0.0
5,18,156,0.0
5,18,157,9.0
5,18,158,0.0
5,18,159,0.0
5,18,160,0.0
5,18,161,0.0
5,18,162,18.0
5,18,163,0.0
5,18,164,0.0
5,18,165,18.0
5,18,166,18.0
5,18,167,0.0
5,18,168,0.0
5,18,169,13.0
5,18,170,18.0
5,18,171,0.0
5,18,172,0.0
5,18,173,14.0
5,18,174,0.0
5,18,175,0.0
5,18,176,15.0
5,18,177,0.0
5,18,178,0.0
5,18,179,0.0
5,18,180,0.0
5,18,181,100.0
5,18,182,0.0
5,18,183,0.0
5,18,184,0.0
5,18,185,0.0
5,18,186,0.0
5,18,187,0.0
5,18,188,0.0
5,18,189,0.0
5,18,190,0.0
5,18,191,0.0
5,18,192,0.0
5,18,193,0.0
5,18,194,0.0
5,18,195,0.0
5,18,196,0.0
5,18,197,0.0
5,18,198,0.0
5,18,199,0.0
5,19,0,0.0
5,19,1,0.0
5,19,2,0.0
5,19,3,29.0
5,19,4,0.0
5,19,5,0.0
5,19,6,0.0
5,19,7,16.0
5,19,8,0.0
5,19,9,0.0
5,19,10,0.0
5,19,11,0.0
5,19,12,0.0
5,19,13,0.0
5,19,14,0.0
5,19,15,0.0
5,19,16,0.0
5,19,17,0.0
5,19,18,0.0
5,19,19,0.0
5,19,20,0.0
5,19,21,0.0
5,19,22,0.0
5,19,23,0.0
5,19,24,0.0
5,19,25,0.0
5,19,26,0.0
5,19,27,0.0
5,19,28,0.0
5,19,29,0.0
5,19,30,0.0
5,19,31,0.0
5,19,32,0.0
5,19,33,0.0
5,19,34,0.0
5,19,35,0.0
5,19,36,0.0
5,19,37,0.0
5,19,38,0.0
5,19,39,11.0
5,19,40,22.0
5,19,41,0.0
5,19,42,0.0
5,19,43,0.0
5,19,44,0.0
5,19,45,0.0
5,19,46,0.0
5,19,47,0.0
5,19,48,0.0
5,19,49,0.0
5,19,50,0.0
5,19,51,0.0
5,19,52,0.0
5,19,53,0.0
5,19,54,0.0
5,19,55,0.0
5,19,56,0.0
5,19,57,0.0
5,19,58,0.0
5,19,59,0.0
5,19,60,0.0
5,19,61,0.0
5,19,62,0.0
5,19,63,0.0
5,19,64,0.0
5,19,65,0.0
5,19,66,0.0
5,19,67,0.0
5,19,68,59.0
5,19,69,0.0
5,19,70,0.0
5,19,71,0.0
5,19,72,0.0
5,19,73,0.0
5,19,74,0.0
5,19,75,40.0
5,19,76,31.0
5,19,77,39.0
5,19,78,30.0
5,19,79,0.0
5,19,80,0.0
5,19,81,0.0
5,19,82,0.0
5,19,83,0.0
5,19,84,0.0
5,19,85,0.0
5,19,86,0.0
5,19,87,0.0
5,19,88,0.0
5,19,89,0.0
5,19,90,0.0
5,19,91,16.0
5,19,92,0.0
5,19,93,0.0
5,19,94,0.0
5,19,95,0.0
5,19,96,26.0
5,19,97,45.0
5,19,98,0.0
5,19,99,0.0
5,19,100,0.0
5,19,101,0.0
5,19,102,0.0
5,19,103,0.0
5,19,104,20.0
5,19,105,22.0
5,19,106,35.0
5,19,107,0.0
5,19,108,17.0
5,19,109,0.0
5,19,110,0.0
5,19,111,47.0
5,19,112,35.0
5,19,113,10.0
5,19,114,0.0
5,19,115,28.0
5,19,116,37.0
5,19,117,55.0
5,19,118,0.0
5,19,119,0.0
5,19,120,0.0
5,19,121,0.0
5,19,122,0.0
5,19,123,0.0
5,19,124,0.0
5,19,125,0.0
5,19,126,0.0
5,19,127,0.0
5,19,128,0.0
5,19,129,0.0
5,19,130,0.0
5,19,131,47.0
5,19,132,0.0
5,19,133,0.0
5,19,134,0.0
5,19,135,0.0
5,19,136,38.0
5,19,137,0.0
5,19,138,28.0
5,19,139,0.0
5,19,140,0.0
5,19,141,20.0
5,19,142,0.0
5,19,143,0.0
5,19,144,0.0
5,19,145,0.0
5,19,146,0.0
5,19,147,0.0
5,19,148,52.0
5,19,149,40.0
5,19,150,0.0
5,19,151,0.0
5,19,152,0.0
5,19,153,0.0
5,19,154,0.0
5,19,155,48.0
5,19,156,0.0
5,19,157,0.0
5,19,158,0.0
5,19,159,0.0
5,19,160,0.0
5,19,161,43.0
5,19,162,0.0
5,19,163,0.0
5,19,164,17.0
5,19,165,0.0
5,19,166,0.0
5,19,167,0.0
5,19,168,0.0
5,19,169,0.0
5,19,170,0.0
5,19,171,39.0
5,19,172,0.0
5,19,173,0.0
5,19,174,0.0
5,19,175,0.0
5,19,176,0.0
5,19,177,49.0
5,19,178,0.0
5,19,179,0.0
5,19,180,0.0
5,19,181,0.0
5,19,182,0.0
5,19,183,0.0
5,19,184,0.0
5,19,185,0.0
5,19,186,0.0
5,19,187,0.0
5,19,188,17.0
5,19,189,0.0
5,19,190,51.0
5,19,191,0.0
5,19,192,0.0
5,19,193,0.0
5,19,194,0.0
5,19,195,0.0
5,19,196,0.0
5,19,197,0.0
5,19,198,0.0
5,19,199,0.0
5,20,0,0.0
5,20,1,2.0
5,20,2,0.0
5,20,3,0.0
5,20,4,12.0
5,20,5,0.0
5,20,6,0.0
5,20,7,5.0
5,20,8,0.0
5,20,9,74.0
5,20,10,1.0
5,20,11,0.0
5,20,12,0.0
5,20,13,79.0
5,20,14,0.0
5,20,15,89.0
5,20,16,42.0
5,20,17,55.0
5,20,18,35.0
5,20,19,0.0
5,20,20,0.0
5,20,21,0.0
5,20,22,0.0
5,20,23,0.0
5,20,24,0.0
5,20,25,14.0
5,20,26,0.0
5,20,27,34.0
5,20,28,0.0
5,20,29,0.0
5,20,30,0.0
5,20,31,0.0
5,20,32,0.0
5,20,33,7.0
5,20,34,0.0
5,20,35,13.0
5,20,36,0.0
5,20,37,0.0
5,20,38,0.0
5,20,39,0.0
5,20,40,0.0
5,20,41,0.0
5,20,42,0.0
5,20,43,20.0
5,20,44,0.0
5,20,45,9.0
5,20,46,6.0
5,20,47,77.0
5,20,48,0.0
5,20,49,0.0
5,20,50,38.0
5,20,51,29.0
5,20,52,0.0
5,20,53,0.0
5,20,54,15.0
5,20,55,0.0
5,20,56,12.0
5,20,57,27.0
5,20,58,0.0
5,20,59,0.0
5,20,60,0.0
5,20,61,0.0
5,20,62,32.0
5,20,63,10.0
5,20,64,37.0
5,20,65,14.0
5,20,66,0.0
5,20,67,0.0
5,20,68,0.0
5,20,69,40.0
5,20,70,16.0
5,20,71,46.0
5,20,72,0.0
5,20,73,0.0
5,20,74,0.0
5,20,75,0.0
5,20,76,0.0
5,20,77,0.0
5,20,78,0.0
5,20,79,0.0
5,20,80,0.0
5,20,81,0.0
5,20,82,0.0
5,20,83,0.0
5,20,84,0.0
5,20,85,0.0
5,20,86,0.0
5,20,87,0.0
5,20,88,35.0
5,20,89,0.0
5,20,90,0.0
5,20,91,0.0
5,20,92,0.0
5,20,93,0.0
5,20,94,0.0
5,20,95,0.0
5,20,96,0.0
5,20,97,0.0
5,20,98,0.0
5,20,99,84.0
5,20,100,0.0
5,20,101,23.0
5,20,102,0.0
5,20,103,53.0
5,20,104,0.0
5,20,105,0.0
5,20,106,0.0
5,20,107,33.0
5,20,108,0.0
5,20,109,0.0
5,20,110,0.0
5,20,111,0.0
5,20,112,0.0
5,20,113,0.0
5,20,114,0.0
5,20,115,0.0
5,20,116,0.0
5,20,117,0.0
5,20,118,0.0
5,20,119,43.0
5,20,120,5.0
5,20,121,0.0
5,20,122,44.0
5,20,123,0.0
5,20,124,0.0
5,20,125,0.0
5,20,126,0.0
5,20,127,27.0
5,20,128,0.0
5,20,129,0.0
5,20,130,0.0
5,20,131,0.0
5,20,132,13.0
5,20,133,78.0
5,20,134,0.0
5,20,135,0.0
5,20,136,0.0
5,20,137,0.0
5,20,138,16.0
5,20,139,0.0
5,20,140,0.0
5,20,141,26.0
5,20,142,0.0
5,20,143,30.0
5,20,144,0.0
5,20,145,0.0
5,20,146,14.0
5,20,147,0.0
5,20,148,0.0
5,20,149,0.0
5,20,150,8.0
5,20,151,0.0
5,20,152,0.0
5,20,153,0.0
5,20,154,0.0
5,20,155,0.0
5,20,156,0.0
5,20,157,9.0
5,20,158,0.0
5,20,159,0.0
5,20,160,0.0
5,20,161,0.0
5,20,162,0.0
5,20,163,0.0
5,20,164,15.0
5,20,165,0.0
5,20,166,7.0
5,20,167,0.0
5,20,168,22.0
5,20,169,45.0
5,20,170,47.0
5,20,171,0.0
5,20,172,0.0
5,20,173,16.0
5,20,174,0.0
5,20,175,0.0
5,20,176,0.0
5,20,177,0.0
5,20,178,0.0
5,20,179,96.0
5,20,180,0.0
5,20,181,0.0
5,20,182,74.0
5,20,183,0.0
5,20,184,0.0
5,20,185,98.0
5,20,186,0.0
5,20,187,0.0
5,20,188,0.0
5,20,189,16.0
5,20,190,0.0
5,20,191,0.0
5,20,192,0.0
5,20,193,0.0
5,20,194,53.0
5,20,195,0.0
5,20,196,17.0
5,20,197,0.0
5,20,198,28.0
5,20,199,0.0
5,21,0,0.0
5,21,1,3.0
5,21,2,0.0
5,21,3,9.0
5,21,4,0.0
5,21,5,3.0
5,21,6,16.0
5,21,7,0.0
5,21,8,46.0
5,21,9,0.0
5,21,10,1.0
5,21,11,0.0
5,21,12,48.0
5,21,13,9.0
5,21,14,0.0
5,21,15,0.0
5,21,16,0.0
5,21,17,2.0
5,21,18,3.0
5,21,19,0.0
5,21,20,5.0
5,21,21,0.0
5,21,22,2.0
5,21,23,1.0
5,21,24,59.0
5,21,25,0.0
5,21,26,2.0
5,21,27,3.0
5,21,28,0.0
5,21,29,0.0
5,21,30,10.0
5,21,31,38.0
5,21,32,0.0
5,21,33,0.0
5,21,34,4.0
5,21,35,1.0
5,21,36,2.0
5,21,37,0.0
5,21,38,0.0
5,21,39,3.0
5,21,40,3.0
5,21,41,0.0
5,21,42,95.0
5,21,43,0.0
5,21,44,2.0
5,21,45,0.0
5,21,46,1.0
5,21,47,2.0
5,21,48,0.0
5,21,49,14.0
5,21,50,0.0
5,21,51,0.0
5,21,52,30.0
5,21,53,0.0
5,21,54,4.0
5,21,55,2.0
5,21,56,0.0
5,21,57,0.0
5,21,58,0.0
5,21,59,0.0
5,21,60,2.0
5,21,61,32.0
5,21,62,2.0
5,21,63,4.0
5,21,64,0.0
5,21,65,1.0
5,21,66,0.0
5,21,67,2.0
5,21,68,2.0
5,21,69,7.0
5,21,70,0.0
5,21,71,1.0
5,21,72,0.0
5,21,73,3.0
5,21,74,0.0
5,21,75,0.0
5,21,76,0.0
5,21,77,2.0
5,21,78,1.0
5,21,79,5.0
5,21,80,2.0
5,21,81,2.0
5,21,82,3.0
5,21,83,10.0
5,21,84,0.0
5,21,85,0.0
5,21,86,1.0
5,21,87,0.0
5,21,88,0.0
5,21,89,0.0
5,21,90,3.0
5,21,91,2.0
5,21,92,3.0
5,21,93,0.0
5,21,94,0.0
5,21,95,0.0
5,21,96,8.0
5,21,97,11.0
5,21,98,0.0
5,21,99,2.0
5,21,100,22.0
5,21,101,0.0
5,21,102,12.0
5,21,103,0.0
5,21,104,0.0
5,21,105,3.0
5,21,106,2.0
5,21,107,1.0
5,21,108,0.0
5,21,109,0.0
5,21,110,0.0
5,21,111,0.0
5,21,112,0.0
5,21,113,0.0
5,21,114,2.0
5,21,115,0.0
5,21,116,0.0
5,21,117,0.0
5,21,118,0.0
5,21,119,0.0
5,21,120,3.0
5,21,121,7.0
5,21,122,0.0
5,21,123,0.0
5,21,124,0.0
5,21,125,53.0
5,21,126,22.0
5,21,127,0.0
5,21,128,0.0
5,21,129,6.0
5,21,130,8.0
5,21,131,0.0
5,21,132,0.0
5,21,133,0.0
5,21,134,79.0
5,21,135,92.0
5,21,136,1.0
5,21,137,8.0
5,21,138,0.0
5,21,139,0.0
5,21,140,0.0
5,21,141,1.0
5,21,142,0.0
5,21,143,0.0
5,21,144,4.0
5,21,145,1.0
5,21,146,0.0
5,21,147,11.0
5,21,148,0.0
5,21,149,1.0
5,21,150,0.0
5,21,151,3.0
5,21,152,4.0
5,21,153,0.0
5,21,154,5.0
5,21,155,0.0
5,21,156,7.0
5,21,157,2.0
5,21,158,7.0
5,21,159,8.0
5,21,160,1.0
5,21,161,10.0
5,21,162,0.0
5,21,163,17.0
5,21,164,0.0
5,21,165,0.0
5,21,166,0.0
5,21,167,16.0
5,21,168,3.0
5,21,169,0.0
5,21,170,0.0
5,21,171,0.0
5,21,172,31.0
5,21,173,0.0
5,21,174,2.0
5,21,175,0.0
5,21,176,0.0
5,21,177,3.0
5,21,178,1.0
5,21,179,0.0
5,21,180,100.0
5,21,181,0.0
5,21,182,0.0
5,21,183,82.0
5,21,184,1.0
5,21,185,2.0
5,21,186,10.0
5,21,187,2.0
5,21,188,2.0
5,21,189,2.0
5,21,190,3.0
5,21,191,0.0
5,21,192,2.0
5,21,193,1.0
5,21,194,0.0
5,21,195,5.0
5,21,196,0.0
5,21,197,0.0
5,21,198,0.0
5,21,199,98.0
5,22,0,0.0
5,22,1,0.0
5,22,2,0.0
5,22,3,0.0
5,22,4,0.0
5,22,5,31.0
5,22,6,0.0
5,22,7,0.0
5,22,8,0.0
5,22,9,0.0
5,22,10,0.0
5,22,11,0.0
5,22,12,0.0
5,22,13,0.0
5,22,14,19.0
5,22,15,0.0
5,22,16,0.0
5,22,17,0.0
5,22,18,0.0
5,22,19,0.0
5,22,20,0.0
5,22,21,0.0
5,22,22,0.0
5,22,23,0.0
5,22,24,0.0
5,22,25,6.0
5,22,26,0.0
5,22,27,0.0
5,22,28,0.0
5,22,29,0.0
5,22,30,0.0
5,22,31,0.0
5,22,32,0.0
5,22,33,0.0
5,22,34,0.0
5,22,35,0.0
5,22,36,0.0
5,22,37,0.0
5,22,38,0.0
5,22,39,0.0
5,22,40,0.0
5,22,41,0.0
5,22,42,0.0
5,22,43,0.0
5,22,44,7.0
5,22,45,0.0
5,22,46,0.0
5,22,47,0.0
5,22,48,39.0
5,22,49,0.0
5,22,50,0.0
5,22,51,0.0
5,22,52,0.0
5,22,53,0.0
5,22,54,0.0
5,22,55,0.0
5,22,56,0.0
5,22,57,0.0
5,22,58,0.0
5,22,59,0.0
5,22,60,0.0
5,22,61,0.0
5,22,62,0.0
5,22,63,0.0
5,22,64,0.0
5,22,65,0.0
5,22,66,0.0
5,22,67,0.0
5,22,68,0.0
5,22,69,0.0
5,22,70,0.0
5,22,71,0.0
5,22,72,42.0
5,22,73,0.0
5,22,74,0.0
5,22,75,0.0
5,22,76,0.0
5,22,77,0.0
5,22,78,0.0
5,22,79,0.0
5,22,80,0.0
5,22,81,98.0
5,22,82,12.0
5,22,83,0.0
5,22,84,0.0
5,22,85,0.0
5,22,86,0.0
5,22,87,0.0
5,22,88,0.0
5,22,89,0.0
5,22,90,0.0
5,22,91,0.0
5,22,92,0.0
5,22,93,0.0
5,22,94,0.0
5,22,95,0.0
5,22,96,0.0
5,22,97,0.0
5,22,98,37.0
5,22,99,0.0
5,22,100,0.0
5,22,101,0.0
5,22,102,57.0
5,22,103,0.0
5,22,104,0.0
5,22,105,0.0
5,22,106,0.0
5,22,107,0.0
5,22,108,0.0
5,22,109,0.0
5,22,110,0.0
5,22,111,0.0
5,22,112,0.0
5,22,113,0.0
5,22,114,0.0
5,22,115,0.0
5,22,116,0.0
5,22,117,0.0
5,22,118,0.0
5,22,119,0.0
5,22,120,0.0
5,22,121,0.0
5,22,122,0.0
5,22,123,19.0
5,22,124,0.0
5,22,125,0.0
5,22,126,0.0
5,22,127,0.0
5,22,128,80.0
5,22,129,14.0
5,22,130,0.0
5,22,131,0.0
5,22,132,0.0
5,22,133,0.0
5,22,134,0.0
5,22,135,0.0
5,22,136,0.0
5,22,137,0.0
5,22,138,0.0
5,22,139,0.0
5,22,140,0.0
5,22,141,0.0
5,22,142,0.0
5,22,143,0.0
5,22,144,0.0
5,22,145,0.0
5,22,146,0.0
5,22,147,0.0
5,22,148,0.0
5,22,149,0.0
5,22,150,0.0
5,22,151,12.0
5,22,152,0.0
5,22,153,0.0
5,22,154,7.0
5,22,155,0.0
5,22,156,74.0
5,22,157,0.0
5,22,158,57.0
5,22,159,21.0
5,22,160,16.0
5,22,161,0.0
5,22,162,0.0
5,22,163,0.0
5,22,164,0.0
5,22,165,41.0
5,22,166,0.0
5,22,167,0.0
5,22,168,0.0
5,22,169,0.0
5,22,170,0.0
5,22,171,0.0
5,22,172,0.0
5,22,173,0.0
5,22,174,0.0
5,22,175,0.0
5,22,176,0.0
5,22,177,0.0
5,22,178,0.0
5,22,179,0.0
5,22,180,0.0
5,22,181,0.0
5,22,182,0.0
5,22,183,0.0
5,22,184,0.0
5,22,185,0.0
5,22,186,32.0
5,22,187,35.0
5,22,188,0.0
5,22,189,0.0
5,22,190,0.0
5,22,191,0.0
5,22,192,26.0
5,22,193,0.0
5,22,194,0.0
5,22,195,0.0
5,22,196,0.0
5,22,197,0.0
5,22,198,0.0
5,22,199,0.0
5,23,0,0.0
5,23,1,0.0
5,23,2,0.0
5,23,3,0.0
5,23,4,0.0
5,23,5,0.0
5,23,6,0.0
5,23,7,0.0
5,23,8,0.0
5,23,9,0.0
5,23,10,0.0
5,23,11,0.0
5,23,12,0.0
5,23,13,0.0
5,23,14,0.0
5,23,15,0.0
5,23,16,0.0
5,23,17,0.0
5,23,18,0.0
5,23,19,0.0
5,23,20,0.0
5,23,21,0.0
5,23,22,0.0
5,23,23,16.0
5,23,24,0.0
5,23,25,0.0
5,23,26,0.0
5,23,27,0.0
5,23,28,22.0
5,23,29,0.0
5,23,30,0.0
5,23,31,0.0
5,23,32,0.0
5,23,33,0.0
5,23,34,0.0
5,23,35,0.0
5,23,36,0.0
5,23,37,0.0
5,23,38,0.0
5,23,39,0.0
5,23,40,0.0
5,23,41,0.0
5,23,42,0.0
5,23,43,0.0
5,23,44,0.0
5,23,45,0.0
5,23,46,0.0
5,23,47,0.0
5,23,48,0.0
5,23,49,0.0
5,23,50,0.0
5,23,51,0.0
5,23,52,0.0
5,23,53,0.0
5,23,54,0.0
5,23,55,0.0
5,23,56,0.0
5,23,57,0.0
5,23,58,0.0
5,23,59,0.0
5,23,60,0.0
5,23,61,0.0
5,23,62,0.0
5,23,63,0.0
5,23,64,0.0
5,23,65,0.0
5,23,66,0.0
5,23,67,0.0
5,23,68,0.0
5,23,69,0.0
5,23,70,0.0
5,23,71,0.0
5,23,72,0.0
5,23,73,0.0
5,23,74,0.0
5,23,75,0.0
5,23,76,0.0
5,23,77,0.0
5,23,78,0.0
5,23,79,0.0
5,23,80,0.0
5,23,81,0.0
5,23,82,0.0
5,23,83,0.0
5,23,84,0.0
5,23,85,0.0
5,23,86,0.0
5,23,87,0.0
5,23,88,0.0
5,23,89,0.0
5,23,90,0.0
5,23,91,0.0
5,23,92,0.0
5,23,93,0.0
5,23,94,47.0
5,23,95,0.0
5,23,96,0.0
5,23,97,0.0
5,23,98,0.0
5,23,99,0.0
5,23,100,0.0
5,23,101,0.0
5,23,102,0.0
5,23,103,0.0
5,23,104,0.0
5,23,105,0.0
5,23,106,0.0
5,23,107,0.0
5,23,108,0.0
5,23,109,0.0
5,23,110,0.0
5,23,111,0.0
5,23,112,17.0
5,23,113,0.0
5,23,114,0.0
5,23,115,0.0
5,23,116,0.0
5,23,117,0.0
5,23,118,0.0
5,23,119,0.0
5,23,120,0.0
5,23,121,0.0
5,23,122,0.0
5,23,123,0.0
5,23,124,0.0
5,23,125,0.0
5,23,126,0.0
5,23,127,0.0
5,23,128,0.0
5,23,129,0.0
5,23,130,0.0
5,23,131,0.0
5,23,132,0.0
5,23,133,0.0
5,23,134,0.0
5,23,135,0.0
5,23,136,0.0
5,23,137,0.0
5,23,138,0.0
5,23,139,0.0
5,23,140,0.0
5,23,141,0.0
5,23,142,0.0
5,23,143,0.0
5,23,144,0.0
5,23,145,0.0
5,23,146,0.0
5,23,147,0.0
5,23,148,0.0
5,23,149,0.0
5,23,150,0.0
5,23,151,0.0
5,23,152,0.0
5,23,153,0.0
5,23,154,0.0
5,23,155,0.0
5,23,156,0.0
5,23,157,0.0
5,23,158,0.0
5,23,159,0.0
5,23,160,0.0
5,23,161,0.0
5,23,162,0.0
5,23,163,0.0
5,23,164,0.0
5,23,165,0.0
5,23,166,0.0
5,23,167,0.0
5,23,168,0.0
5,23,169,0.0
5,23,170,0.0
5,23,171,0.0
5,23,172,0.0
5,23,173,0.0
5,23,174,0.0
5,23,175,0.0
5,23,176,0.0
5,23,177,0.0
5,23,178,0.0
5,23,179,0.0
5,23,180,0.0
5,23,181,0.0
5,23,182,0.0
5,23,183,0.0
5,23,184,0.0
5,23,185,0.0
5,23,186,0.0
5,23,187,0.0
5,23,188,0.0
5,23,189,0.0
5,23,190,0.0
5,23,191,0.0
5,23,192,0.0
5,23,193,0.0
5,23,194,0.0
5,23,195,0.0
5,23,196,0.0
5,23,197,0.0
5,23,198,0.0
5,23,199,0.0
6,0,0,0.0
6,0,1,0.0
6,0,2,0.0
6,0,3,0.0
6,0,4,0.0
6,0,5,0.0
6,0,6,0.0
6,0,7,0.0
6,0,8,0.0
6,0,9,0.0
6,0,10,0.0
6,0,11,0.0
6,0,12,0.0
6,0,13,0.0
6,0,14,0.0
6,0,15,0.0
6,0,16,0.0
6,0,17,0.0
6,0,18,0.0
6,0,19,0.0
6,0,20,0.0
6,0,21,0.0
6,0,22,0.0
6,0,23,0.0
6,0,24,0.0
6,0,25,0.0
6,0,26,0.0
6,0,27,0.0
6,0,28,0.0
6,0,29,0.0
6,0,30,0.0
6,0,31,0.0
6,0,32,0.0
6,0,33,0.0
6,0,34,0.0
6,0,35,0.0
6,0,36,0.0
6,0,37,0.0
6,0,38,0.0
6,0,39,0.0
6,0,40,0.0
6,0,41,0.0
6,0,42,0.0
6,0,43,0.0
6,0,44,0.0
6,0,45,0.0
6,0,46,0.0
6,0,47,0.0
6,0,48,0.0
6,0,49,0.0
6,0,50,0.0
6,0,51,0.0
6,0,52,0.0
6,0,53,0.0
6,0,54,0.0
6,0,55,0.0
6,0,56,0.0
6,0,57,0.0
6,0,58,0.0
6,0,59,0.0
6,0,60,0.0
6,0,61,0.0
6,0,62,0.0
6,0,63,0.0
6,0,64,0.0
6,0,65,0.0
6,0,66,0.0
6,0,67,0.0
6,0,68,0.0
6,0,69,0.0
6,0,70,0.0
6,0,71,0.0
6,0,72,0.0
6,0,73,0.0
6,0,74,0.0
6,0,75,0.0
6,0,76,0.0
6,0,77,0.0
6,0,78,0.0
6,0,79,0.0
6,0,80,0.0
6,0,81,0.0
6,0,82,0.0
6,0,83,0.0
6,0,84,0.0
6,0,85,0.0
6,0,86,0.0
6,0,87,0.0
6,0,88,0.0
6,0,89,0.0
6,0,90,0.0
6,0,91,0.0
6,0,92,0.0
6,0,93,0.0
6,0,94,0.0
6,0,95,0.0
6,0,96,0.0
6,0,97,0.0
6,0,98,0.0
6,0,99,0.0
6,0,100,0.0
6,0,101,0.0
6,0,102,0.0
6,0,103,0.0
6,0,104,0.0
6,0,105,0.0
6,0,106,0.0
6,0,107,0.0
6,0,108,0.0
6,0,109,0.0
6,0,110,0.0
6,0,111,0.0
6,0,112,0.0
6,0,113,0.0
6,0,114,0.0
6,0,115,0.0
6,0,116,0.0
6,0,117,0.0
6,0,118,0.0
6,0,119,0.0
6,0,120,0.0
6,0,121,0.0
6,0,122,0.0
6,0,123,0.0
6,0,124,0.0
6,0,125,0.0
6,0,126,0.0
6,0,127,0.0
6,0,128,0.0
6,0,129,0.0
6,0,130,0.0
6,0,131,0.0
6,0,132,0.0
6,0,133,0.0
6,0,134,0.0
6,0,135,0.0
6,0,136,0.0
6,0,137,0.0
6,0,138,0.0
6,0,139,0.0
6,0,140,0.0
6,0,141,0.0
6,0,142,0.0
6,0,143,0.0
6,0,144,0.0
6,0,145,0.0
6,0,146,0.0
6,0,147,0.0
6,0,148,0.0
6,0,149,0.0
6,0,150,0.0
6,0,151,0.0
6,0,152,0.0
6,0,153,0.0
6,0,154,0.0
6,0,155,0.0
6,0,156,0.0
6,0,157,0.0
6,0,158,0.0
6,0,159,0.0
6,0,160,0.0
6,0,161,0.0
6,0,162,0.0
6,0,163,0.0
6,0,164,0.0
6,0,165,0.0
6,0,166,0.0
6,0,167,0.0
6,0,168,0.0
6,0,169,0.0
6,0,170,0.0
6,0,171,0.0
6,0,172,0.0
6,0,173,0.0
6,0,174,0.0
6,0,175,0.0
6,0,176,0.0
6,0,177,0.0
6,0,178,0.0
6,0,179,0.0
6,0,180,0.0
6,0,181,0.0
6,0,182,0.0
6,0,183,0.0
6,0,184,0.0
6,0,185,0.0
6,0,186,0.0
6,0,187,0.0
6,0,188,0.0
6,0,189,0.0
6,0,190,0.0
6,0,191,0.0
6,0,192,0.0
6,0,193,0.0
6,0,194,0.0
6,0,195,0.0
6,0,196,0.0
6,0,197,0.0
6,0,198,0.0
6,0,199,0.0
6,1,0,0.0
6,1,1,0.0
6,1,2,0.0
6,1,3,0.0
6,1,4,0.0
6,1,5,0.0
6,1,6,0.0
6,1,7,0.0
6,1,8,0.0
6,1,9,0.0
6,1,10,0.0
6,1,11,0.0
6,1,12,0.0
6,1,13,0.0
6,1,14,0.0
6,1,15,0.0
6,1,16,0.0
6,1,17,0.0
6,1,18,0.0
6,1,19,0.0
6,1,20,0.0
6,1,21,0.0
6,1,22,0.0
6,1,23,0.0
6,1,24,0.0
6,1,25,0.0
6,1,26,0.0
6,1,27,0.0
6,1,28,0.0
6,1,29,0.0
6,1,30,0.0
6,1,31,0.0
6,1,32,0.0
6,1,33,0.0
6,1,34,0.0
6,1,35,0.0
6,1,36,0.0
6,1,37,0.0
6,1,38,0.0
6,1,39,0.0
6,1,40,0.0
6,1,41,0.0
6,1,42,0.0
6,1,43,0.0
6,1,44,0.0
6,1,45,0.0
6,1,46,0.0
6,1,47,0.0
6,1,48,0.0
6,1,49,0.0
6,1,50,0.0
6,1,51,0.0
6,1,52,0.0
6,1,53,0.0
6,1,54,0.0
6,1,55,0.0
6,1,56,0.0
6,1,57,0.0
6,1,58,0.0
6,1,59,0.0
6,1,60,0.0
6,1,61,0.0
6,1,62,0.0
6,1,63,0.0
6,1,64,0.0
6,1,65,0.0
6,1,66,0.0
6,1,67,0.0
6,1,68,0.0
6,1,69,0.0
6,1,70,0.0
6,1,71,0.0
6,1,72,0.0
6,1,73,0.0
6,1,74,0.0
6,1,75,0.0
6,1,76,0.0
6,1,77,0.0
6,1,78,0.0
6,1,79,0.0
6,1,80,0.0
6,1,81,0.0
6,1,82,0.0
6,1,83,0.0
6,1,84,0.0
6,1,85,0.0
6,1,86,0.0
6,1,87,0.0
6,1,88,0.0
6,1,89,0.0
6,1,90,0.0
6,1,91,0.0
6,1,92,0.0
