t,s,P_RT
23,34,101.71066010326875
23,35,83.21886421970368
23,36,76.66860746601417
23,37,76.49713065292549
23,38,71.68937354887586
23,39,51.65401718979505
23,40,78.99211643806947
23,41,49.43109064254227
23,42,61.25698056072183
23,43,78.92542488281539
23,44,90.89528594105772
23,45,94.13654463983353
23,46,43.21386710299781
23,47,60.60858578642172
23,48,71.87847971914512
23,49,91.78825932658353
23,50,108.53018682417293
23,51,57.793581469697735
23,52,109.21387478299941
23,53,86.20357570345513
23,54,76.23201107226193
23,55,46.55096234323282
23,56,38.85193385871788
23,57,92.17966841200607
23,58,87.35547232106425
23,59,94.36184604557158
23,60,68.57643175482
23,61,66.38995680524619
23,62,84.99920262822013
23,63,40.448925917901306
23,64,49.223631929793555
23,65,76.30172635389417
23,66,86.42406290324688
23,67,98.69553466400534
23,68,65.47981315722895
23,69,60.3461150785214
23,70,53.248894426080504
23,71,71.98859130455494
23,72,109.72801602600255
23,73,78.62797984972936
23,74,99.10199810779393
23,75,53.89935189602504
23,76,68.58843878515769
23,77,87.15330085199332
23,78,50.76980173541474
23,79,97.45001531176302
23,80,82.21893627220417
23,81,84.16567866990894
23,82,46.922879874475484
23,83,107.81401880465232
23,84,39.1824776658451
23,85,37.628310423285704
23,86,40.1204300453716
23,87,73.53646853688764
23,88,71.07851897327134
23,89,104.94415418075229
23,90,61.17749189159694
23,91,58.42773326630943
23,92,84.65853729543899
23,93,72.73422618458932
23,94,86.72547075226295
23,95,83.94623735381029
23,96,88.53109312022617
23,97,83.7893393353926
23,98,37.199075098503016
23,99,64.94797869734792
