generator,time,scenario,value
5,7,3,0.0
5,7,4,0.0
5,7,5,0.0
5,7,6,0.0
5,7,7,0.0
5,7,8,0.0
5,7,9,0.0
5,7,10,0.0
5,7,11,0.0
5,7,12,0.0
5,7,13,0.0
5,7,14,0.0
5,7,15,0.0
5,7,16,0.0
5,7,17,0.0
5,7,18,0.0
5,7,19,0.0
5,8,0,0.0
5,8,1,0.0
5,8,2,0.0
5,8,3,0.0
5,8,4,0.0
5,8,5,0.0
5,8,6,0.0
5,8,7,0.0
5,8,8,0.0
5,8,9,0.0
5,8,10,0.0
5,8,11,0.0
5,8,12,0.0
5,8,13,0.0
5,8,14,0.3198804648226776
5,8,15,0.0
5,8,16,0.0
5,8,17,0.0
5,8,18,0.0
5,8,19,0.0
5,9,0,0.0
5,9,1,0.0
5,9,2,0.42090871384408857
5,9,3,0.0
5,9,4,0.0
5,9,5,0.0
5,9,6,0.0
5,9,7,0.0
5,9,8,0.0
5,9,9,0.0
5,9,10,0.0
5,9,11,0.0
5,9,12,0.0
5,9,13,0.0
5,9,14,0.6791297961830067
5,9,15,0.0
5,9,16,0.0
5,9,17,0.0
5,9,18,0.0
5,9,19,0.0
5,10,0,0.0
5,10,1,0.0
5,10,2,0.0
5,10,3,1.2740805934599777
5,10,4,0.0
5,10,5,0.0
5,10,6,0.7714132397628557
5,10,7,0.587979513211613
5,10,8,1.9851146447230037
5,10,9,0.0
5,10,10,0.6867060401992422
5,10,11,0.0
5,10,12,0.0
5,10,13,0.0
5,10,14,2.7199082196218862
5,10,15,0.0
5,10,16,0.0
5,10,17,0.0
5,10,18,0.0
5,10,19,1.4959602194934476
5,11,0,3.8968377359913635
5,11,1,5.033519804813033
5,11,2,0.0
5,11,3,1.3784341160655798
5,11,4,10.74638093213477
5,11,5,3.7756687274530725
5,11,6,0.0
5,11,7,0.0
5,11,8,0.0
5,11,9,0.46209963757474704
5,11,10,0.0
5,11,11,0.2197405974696487
5,11,12,1.0542202181500007
5,11,13,2.3073205015718443
5,11,14,4.475325239190621
5,11,15,1.8997416276397452
5,11,16,4.457312484896976
5,11,17,0.0
5,11,18,0.5787707301949796
5,11,19,1.535548423802906
5,12,0,4.6350613111373855
5,12,1,3.316946841831655
5,12,2,11.309416760825833
5,12,3,9.109627402218056
5,12,4,0.03878901122108225
5,12,5,0.0
5,12,6,0.0
5,12,7,0.0
5,12,8,8.031888403169992
5,12,9,6.675708598391598
5,12,10,6.996736851053501
5,12,11,1.764018484770956
5,12,12,7.84735105574887
5,12,13,2.4775420276486866
5,12,14,5.4020554852165645
5,12,15,5.487984436143996
5,12,16,7.945392971461724
5,12,17,6.512107754656364
5,12,18,4.356029218952585
5,12,19,3.9898736600986338
5,13,0,8.133800805374818
5,13,1,0.5666656715611023
5,13,2,6.519095213684741
5,13,3,10.022030894894936
5,13,4,2.752401878733737
5,13,5,0.3758677215134991
5,13,6,6.876825414564253
5,13,7,0.5946231275805869
5,13,8,3.35219254175618
5,13,9,0.0
5,13,10,3.957018959926625
5,13,11,0.0
5,13,12,14.134056529660581
5,13,13,8.49378042265507
5,13,14,5.849863121862013
5,13,15,0.0
5,13,16,12.670248051738717
5,13,17,3.071737192767376
5,13,18,0.0
5,13,19,9.162454443062709
5,14,0,4.412871304771188
5,14,1,10.019151305487531
5,14,2,7.346318977280618
5,14,3,13.22612811934511
5,14,4,6.57242163676689
5,14,5,10.308297110477996
5,14,6,4.56210077793075
5,14,7,0.0
5,14,8,9.922829638411184
5,14,9,7.587140550005459
5,14,10,15.73334813211686
5,14,11,9.427873686680705
5,14,12,7.149819652858177
5,14,13,4.075568430011119
5,14,14,1.9119434269562898
5,14,15,7.228508526930484
5,14,16,10.566333636413288
5,14,17,3.6227338456863514
5,14,18,0.0
5,14,19,0.0
5,15,0,0.0
5,15,1,0.0
5,15,2,8.39295418167002
5,15,3,0.0
5,15,4,5.671879660631815
5,15,5,12.858267493037307
5,15,6,11.183448074449014
5,15,7,8.311185931521052
5,15,8,2.364565698109426
5,15,9,13.733351767042235
5,15,10,0.0
5,15,11,7.510835349487369
5,15,12,8.976692995918576
5,15,13,0.8475067904971967
5,15,14,4.9292730103683855
5,15,15,0.0
5,15,16,0.0
5,15,17,2.9720242768068417
5,15,18,0.0
5,15,19,0.0
5,16,0,4.406174801369447
5,16,1,2.4844226615557847
5,16,2,0.3299997629124176
5,16,3,4.362122843106288
5,16,4,0.0
5,16,5,0.0
5,16,6,10.86174212950515
5,16,7,0.0
5,16,8,0.0
5,16,9,0.5318836259720836
5,16,10,0.0
5,16,11,0.0
5,16,12,0.9706814597419555
5,16,13,6.515590439285997
5,16,14,0.0
5,16,15,2.5136697110273705
5,16,16,0.0
5,16,17,0.0
5,16,18,5.500131026470433
5,16,19,0.0
5,17,0,0.0
5,17,1,0.0
5,17,2,0.0
5,17,3,0.0
5,17,4,0.0
5,17,5,0.0
5,17,6,0.8631491953891759
5,17,7,0.0
5,17,8,0.0
5,17,9,0.0
5,17,10,0.0
5,17,11,0.0
5,17,12,0.0
5,17,13,0.0
5,17,14,0.0
5,17,15,0.0
5,17,16,0.4765474026677534
5,17,17,0.0
5,17,18,3.2647683516071155
5,17,19,5.293800489313881
5,18,0,0.0
5,18,1,0.0
5,18,2,0.0
5,18,3,0.0
5,18,4,0.0
5,18,5,0.0
5,18,6,0.0
5,18,7,0.0
5,18,8,0.0
5,18,9,0.0
5,18,10,0.0
5,18,11,0.0
5,18,12,0.0
5,18,13,0.0
5,18,14,0.0
5,18,15,0.0
5,18,16,0.0
5,18,17,0.0
5,18,18,0.0
5,18,19,0.0
5,19,0,0.0
5,19,1,0.0
5,19,2,0.0
5,19,3,0.0
5,19,4,0.0
5,19,5,0.0
5,19,6,0.0
5,19,7,0.0
5,19,8,0.0
5,19,9,0.0
5,19,10,0.0
5,19,11,0.0
5,19,12,0.0
5,19,13,0.0
5,19,14,0.0
5,19,15,0.0
5,19,16,0.0
5,19,17,0.0
5,19,18,0.0
5,19,19,0.0
5,20,0,0.0
5,20,1,0.0
5,20,2,0.0
5,20,3,0.0
5,20,4,0.0
5,20,5,0.0
5,20,6,0.0
5,20,7,0.0
5,20,8,0.0
5,20,9,0.0
5,20,10,0.0
5,20,11,0.0
5,20,12,0.0
5,20,13,0.0
5,20,14,0.0
5,20,15,0.0
5,20,16,0.0
5,20,17,0.0
5,20,18,0.0
5,20,19,0.0
5,21,0,0.0
5,21,1,0.0
5,21,2,0.0
5,21,3,0.0
5,21,4,0.0
5,21,5,0.0
5,21,6,0.0
5,21,7,0.0
5,21,8,0.0
5,21,9,0.0
5,21,10,0.0
5,21,11,0.0
5,21,12,0.0
5,21,13,0.0
5,21,14,0.0
5,21,15,0.0
5,21,16,0.0
5,21,17,0.0
5,21,18,0.0
5,21,19,0.0
5,22,0,0.0
5,22,1,0.0
5,22,2,0.0
5,22,3,0.0
5,22,4,0.0
5,22,5,0.0
5,22,6,0.0
5,22,7,0.0
5,22,8,0.0
5,22,9,0.0
5,22,10,0.0
5,22,11,0.0
5,22,12,0.0
5,22,13,0.0
5,22,14,0.0
5,22,15,0.0
5,22,16,0.0
5,22,17,0.0
5,22,18,0.0
5,22,19,0.0
5,23,0,0.0
5,23,1,0.0
5,23,2,0.0
5,23,3,0.0
5,23,4,0.0
5,23,5,0.0
5,23,6,0.0
5,23,7,0.0
5,23,8,0.0
5,23,9,0.0
5,23,10,0.0
5,23,11,0.0
5,23,12,0.0
5,23,13,0.0
5,23,14,0.0
5,23,15,0.0
5,23,16,0.0
5,23,17,0.0
5,23,18,0.0
5,23,19,0.0
6,0,0,0.0
6,0,1,0.0
6,0,2,0.0
6,0,3,0.0
6,0,4,0.0
6,0,5,0.0
6,0,6,0.0
6,0,7,0.0
6,0,8,0.0
6,0,9,0.0
6,0,10,0.0
6,0,11,0.0
6,0,12,0.0
6,0,13,0.0
6,0,14,0.0
6,0,15,0.0
6,0,16,0.0
6,0,17,0.0
6,0,18,0.0
6,0,19,0.0
6,1,0,0.0
6,1,1,0.0
6,1,2,0.0
6,1,3,0.0
6,1,4,0.0
6,1,5,0.0
6,1,6,0.0
6,1,7,0.0
6,1,8,0.0
6,1,9,0.0
6,1,10,0.0
6,1,11,0.0
6,1,12,0.0
6,1,13,0.0
6,1,14,0.0
6,1,15,0.0
6,1,16,0.0
6,1,17,0.0
6,1,18,0.0
6,1,19,0.0
6,2,0,0.0
6,2,1,0.0
6,2,2,0.0
6,2,3,0.0
6,2,4,0.0
6,2,5,0.0
6,2,6,0.0
6,2,7,0.0
6,2,8,0.0
6,2,9,0.0
6,2,10,0.0
6,2,11,0.0
6,2,12,0.0
6,2,13,0.0
6,2,14,0.0
6,2,15,0.0
6,2,16,0.0
6,2,17,0.0
6,2,18,0.0
6,2,19,0.0
6,3,0,0.0
6,3,1,0.0
6,3,2,0.0
6,3,3,0.0
6,3,4,0.0
6,3,5,0.0
6,3,6,0.0
6,3,7,0.0
6,3,8,0.0
6,3,9,0.0
6,3,10,0.0
6,3,11,0.0
6,3,12,0.0
6,3,13,0.0
6,3,14,0.0
6,3,15,0.0
6,3,16,0.0
6,3,17,0.0
6,3,18,0.0
6,3,19,0.0
6,4,0,0.0
6,4,1,0.0
6,4,2,0.0
6,4,3,0.0
6,4,4,0.0
6,4,5,0.0
6,4,6,0.0
6,4,7,0.0
6,4,8,0.0
6,4,9,0.0
6,4,10,0.0
6,4,11,0.0
6,4,12,0.0
6,4,13,0.0
6,4,14,0.0
6,4,15,0.0
6,4,16,0.0
6,4,17,0.0
6,4,18,0.0
6,4,19,0.0
6,5,0,0.0
6,5,1,0.0
6,5,2,0.0
6,5,3,0.0
6,5,4,0.0
6,5,5,0.0
6,5,6,0.0
6,5,7,0.0
6,5,8,0.0
6,5,9,0.0
6,5,10,0.0
6,5,11,0.0
6,5,12,0.0
6,5,13,0.0
6,5,14,0.0
6,5,15,0.0
6,5,16,0.0
6,5,17,0.0
6,5,18,0.0
6,5,19,0.0
6,6,0,0.0
6,6,1,0.0
6,6,2,0.0
6,6,3,0.0
6,6,4,0.0
6,6,5,0.0
6,6,6,0.0
6,6,7,0.0
6,6,8,0.0
6,6,9,0.0
6,6,10,0.0
6,6,11,0.0
6,6,12,0.0
6,6,13,0.0
6,6,14,0.0
6,6,15,0.0
6,6,16,0.0
6,6,17,0.0
6,6,18,0.0
6,6,19,0.0
6,7,0,0.0
6,7,1,0.0
6,7,2,0.0
6,7,3,0.0
6,7,4,0.0
6,7,5,0.0
6,7,6,0.0
6,7,7,0.0
6,7,8,0.0
6,7,9,0.0
6,7,10,0.0
6,7,11,0.0
6,7,12,0.0
6,7,13,0.0
6,7,14,0.0
6,7,15,0.0
6,7,16,0.0
6,7,17,0.0
6,7,18,0.0
6,7,19,0.0
6,8,0,0.3175684640753309
6,8,1,0.0
6,8,2,0.0
6,8,3,1.6528391960668936
6,8,4,0.0
6,8,5,1.456842997064262
6,8,6,0.0
6,8,7,0.0
6,8,8,0.21632104446558964
6,8,9,0.0
6,8,10,0.0
6,8,11,0.0
6,8,12,0.0
6,8,13,0.0
6,8,14,0.41406980346674027
6,8,15,0.0
6,8,16,0.0
6,8,17,0.0
6,8,18,0.2746598933864983
6,8,19,1.4204739761591876
6,9,0,4.741840895154269
6,9,1,0.6597101117425099
6,9,2,0.0
6,9,3,0.0
6,9,4,0.0
6,9,5,5.19342857112625
6,9,6,0.0
6,9,7,1.6907350203673355
6,9,8,0.0
6,9,9,0.0
6,9,10,2.6553360769907544
6,9,11,5.250963115031777
6,9,12,2.5806730569328113
6,9,13,0.0
6,9,14,0.0
6,9,15,1.064203046985699
6,9,16,2.108032834437426
6,9,17,4.221854792708957
6,9,18,3.1894884792114477
6,9,19,2.482662851729262
6,10,0,4.964444669751671
6,10,1,7.727101299639169
6,10,2,10.368949788495893
6,10,3,8.600612666080425
6,10,4,4.874774821623741
6,10,5,5.602660764643162
6,10,6,8.260968314487872
6,10,7,2.0675517311548886
6,10,8,6.8440021216511315
6,10,9,1.6400539481673606
6,10,10,0.760594059935876
6,10,11,0.0
6,10,12,0.0
6,10,13,0.0
6,10,14,2.462172997876048
6,10,15,3.379006437066759
6,10,16,8.127172738766776
6,10,17,7.804776428315193
6,10,18,9.349182145621022
6,10,19,3.7889877302492554
6,11,0,8.437784277248308
6,11,1,8.45175661033849
6,11,2,7.84624286878304
6,11,3,10.255273736292535
6,11,4,4.1760435289216655
6,11,5,14.47823948290502
6,11,6,0.0
6,11,7,0.0
6,11,8,8.530650801751932
6,11,9,3.337445327428002
6,11,10,9.71373503852088
6,11,11,5.268601927002257
6,11,12,2.5940086874695503
6,11,13,9.656417334763553
6,11,14,10.21502041256867
6,11,15,0.0
6,11,16,13.047107859464212
6,11,17,0.5961915183822608
6,11,18,9.03157646184797
6,11,19,11.903971335976607
6,12,0,12.140248547302443
6,12,1,8.882964884496298
6,12,2,13.111712446073419
6,12,3,10.473744483002488
6,12,4,0.4635856186999092
6,12,5,17.473809435785693
6,12,6,11.617369960490418
6,12,7,3.938165457005506
6,12,8,8.07858675492812
6,12,9,2.907094791677576
6,12,10,11.700772897155513
6,12,11,9.682186462135446
6,12,12,0.0
6,12,13,6.902396250236201
6,12,14,1.215114465380637
6,12,15,11.909324317165161
6,12,16,0.6113897453771715
6,12,17,12.112110601469485
6,12,18,11.305269329522895
6,12,19,6.533894247475524
6,13,0,8.07851500697939
6,13,1,4.123296112092249
6,13,2,0.0
6,13,3,3.1837766671539907
6,13,4,15.880234175010518
6,13,5,1.5816559445134821
6,13,6,10.021861077600963
6,13,7,4.478456234926992
6,13,8,0.0
6,13,9,3.956768173921822
6,13,10,18.34453771159936
6,13,11,2.4651190769620612
6,13,12,3.0847185265857675
6,13,13,11.652368522171793
6,13,14,4.3893774794910465
6,13,15,1.4677076716023407
6,13,16,6.440231046587549
6,13,17,14.143374571715704
6,13,18,0.0
6,13,19,1.4402933009252261
6,14,0,8.00760532995296
6,14,1,2.6362139103611573
6,14,2,1.5999047850753634
6,14,3,5.40881601221709
6,14,4,17.2461477350515
6,14,5,17.281868469015812
6,14,6,14.688721121589886
6,14,7,2.646364920253432
6,14,8,11.709050708885073
6,14,9,0.0
6,14,10,4.339516099871132
6,14,11,10.575145074748296
6,14,12,7.950293708119192
6,14,13,15.963259662333598
6,14,14,13.520507633936674
6,14,15,4.854474876761655
6,14,16,11.205543213825528
6,14,17,13.756030959380993
6,14,18,0.0
6,14,19,2.376541055885456
6,15,0,2.4383679934973923
6,15,1,11.300023275582177
6,15,2,13.59045182861737
6,15,3,0.0
6,15,4,12.006675049492594
6,15,5,0.0
6,15,6,4.54112262057104
6,15,7,0.0
6,15,8,8.81295064513381
6,15,9,14.334182975825145
6,15,10,9.882094586812556
6,15,11,0.0
6,15,12,1.1045222925796851
6,15,13,12.350792691236727
6,15,14,5.104609844391663
6,15,15,10.94975538440716
6,15,16,9.071050222626074
6,15,17,11.53499756493297
6,15,18,9.033973143582639
6,15,19,9.758428453415629
6,16,0,1.547552330096151
6,16,1,7.47666655059713
6,16,2,7.201115504508755
6,16,3,8.888999938078719
6,16,4,0.633546057450223
6,16,5,1.307159083377785
6,16,6,1.0762259556902283
6,16,7,8.104296136576872
6,16,8,2.841750257972419
6,16,9,9.017125660550139
6,16,10,0.0
6,16,11,0.0
6,16,12,1.8232781219475962
6,16,13,10.82159592519307
6,16,14,0.0
6,16,15,0.0
6,16,16,2.1254957798359313
6,16,17,2.071889921987033
6,16,18,3.1407468438503514
6,16,19,2.1759994969373775
6,17,0,0.0
6,17,1,0.0
6,17,2,3.4879277956279124
6,17,3,0.675375307890647
6,17,4,5.257967131889726
6,17,5,0.0
6,17,6,0.8562297092805782
6,17,7,0.6641076569016438
6,17,8,0.0
6,17,9,0.0
6,17,10,0.7519907900275786
6,17,11,2.6439054318893076
6,17,12,2.6917590202585693
6,17,13,5.764450272606694
6,17,14,0.0
6,17,15,2.7054233900481752
6,17,16,2.9241820246325725
6,17,17,0.0
6,17,18,3.097772463475169
6,17,19,0.5726325630325881
6,18,0,0.4617426255538435
6,18,1,0.0
6,18,2,0.0
6,18,3,0.0
6,18,4,0.0
6,18,5,0.0
6,18,6,0.0
6,18,7,0.0
6,18,8,0.7627081356745333
6,18,9,0.0
6,18,10,0.0
6,18,11,0.7643578699990956
6,18,12,0.41396356601455375
6,18,13,0.0
6,18,14,0.33426656294141344
6,18,15,0.0
6,18,16,0.0
6,18,17,0.0
6,18,18,1.1628439904974963
6,18,19,0.0
6,19,0,0.0
6,19,1,0.0
6,19,2,0.0
6,19,3,0.0
6,19,4,0.0
6,19,5,0.0
6,19,6,0.0
6,19,7,0.0
6,19,8,0.0
6,19,9,0.0
6,19,10,0.0
6,19,11,0.0
6,19,12,0.0
6,19,13,0.0
6,19,14,0.0
6,19,15,0.0
6,19,16,0.0
6,19,17,0.0
6,19,18,0.0
6,19,19,0.0
6,20,0,0.0
6,20,1,0.0
6,20,2,0.0
6,20,3,0.0
6,20,4,0.0
6,20,5,0.0
6,20,6,0.0
6,20,7,0.0
6,20,8,0.0
6,20,9,0.0
6,20,10,0.0
6,20,11,0.0
6,20,12,0.0
6,20,13,0.0
6,20,14,0.0
6,20,15,0.0
6,20,16,0.0
6,20,17,0.0
6,20,18,0.0
6,20,19,0.0
6,21,0,0.0
6,21,1,0.0
6,21,2,0.0
6,21,3,0.0
6,21,4,0.0
6,21,5,0.0
6,21,6,0.0
6,21,7,0.0
6,21,8,0.0
6,21,9,0.0
6,21,10,0.0
6,21,11,0.0
6,21,12,0.0
6,21,13,0.0
6,21,14,0.0
6,21,15,0.0
6,21,16,0.0
6,21,17,0.0
6,21,18,0.0
6,21,19,0.0
6,22,0,0.0
6,22,1,0.0
6,22,2,0.0
6,22,3,0.0
6,22,4,0.0
6,22,5,0.0
6,22,6,0.0
6,22,7,0.0
6,22,8,0.0
6,22,9,0.0
6,22,10,0.0
6,22,11,0.0
6,22,12,0.0
6,22,13,0.0
6,22,14,0.0
6,22,15,0.0
6,22,16,0.0
6,22,17,0.0
6,22,18,0.0
6,22,19,0.0
6,23,0,0.0
6,23,1,0.0
6,23,2,0.0
6,23,3,0.0
6,23,4,0.0
6,23,5,0.0
6,23,6,0.0
6,23,7,0.0
6,23,8,0.0
6,23,9,0.0
6,23,10,0.0
6,23,11,0.0
6,23,12,0.0
6,23,13,0.0
6,23,14,0.0
6,23,15,0.0
6,23,16,0.0
6,23,17,0.0
6,23,18,0.0
6,23,19,0.0
7,0,0,0.0
7,0,1,0.0
7,0,2,0.0
7,0,3,0.0
7,0,4,0.0
7,0,5,0.0
7,0,6,0.0
7,0,7,0.0
7,0,8,0.0
7,0,9,0.0
7,0,10,0.0
7,0,11,0.0
7,0,12,0.0
7,0,13,0.0
7,0,14,0.0
7,0,15,0.0
7,0,16,0.0
7,0,17,0.0
7,0,18,0.0
7,0,19,0.0
7,1,0,0.0
7,1,1,0.0
7,1,2,0.0
7,1,3,0.0
7,1,4,0.0
7,1,5,0.0
7,1,6,0.0
7,1,7,0.0
7,1,8,0.0
7,1,9,0.0
7,1,10,0.0
7,1,11,0.0
7,1,12,0.0
7,1,13,0.0
7,1,14,0.0
7,1,15,0.0
7,1,16,0.0
7,1,17,0.0
7,1,18,0.0
7,1,19,0.0
7,2,0,0.0
7,2,1,0.0
7,2,2,0.0
7,2,3,0.0
7,2,4,0.0
7,2,5,0.0
7,2,6,0.0
7,2,7,0.0
7,2,8,0.0
7,2,9,0.0
7,2,10,0.0
7,2,11,0.0
7,2,12,0.0
7,2,13,0.0
7,2,14,0.0
7,2,15,0.0
7,2,16,0.0
7,2,17,0.0
7,2,18,0.0
7,2,19,0.0
7,3,0,0.0
7,3,1,0.0
7,3,2,0.0
7,3,3,0.0
7,3,4,0.0
7,3,5,0.0
7,3,6,0.0
7,3,7,0.0
7,3,8,0.0
7,3,9,0.0
7,3,10,0.0
7,3,11,0.0
7,3,12,0.0
7,3,13,0.0
7,3,14,0.0
7,3,15,0.0
7,3,16,0.0
7,3,17,0.0
7,3,18,0.0
7,3,19,0.0
7,4,0,0.0
7,4,1,0.0
7,4,2,0.0
7,4,3,0.0
7,4,4,0.0
7,4,5,0.0
7,4,6,0.0
7,4,7,0.0
7,4,8,0.0
7,4,9,0.0
7,4,10,0.0
7,4,11,0.0
7,4,12,0.0
7,4,13,0.0
7,4,14,0.0
7,4,15,0.0
7,4,16,0.0
7,4,17,0.0
7,4,18,0.0
7,4,19,0.0
7,5,0,0.0
7,5,1,0.0
7,5,2,0.0
7,5,3,0.0
7,5,4,0.0
7,5,5,0.0
7,5,6,0.0
7,5,7,0.0
7,5,8,0.0
7,5,9,0.0
7,5,10,0.0
7,5,11,0.0
7,5,12,0.0
7,5,13,0.0
7,5,14,0.0
7,5,15,0.0
7,5,16,0.0
7,5,17,0.0
7,5,18,0.0
7,5,19,0.0
7,6,0,0.0
7,6,1,0.0
7,6,2,0.0
7,6,3,0.0
7,6,4,0.0
7,6,5,0.0
7,6,6,0.0
7,6,7,0.0
7,6,8,0.0
7,6,9,0.0
7,6,10,0.0
7,6,11,0.0
7,6,12,0.0
7,6,13,0.0
7,6,14,0.0
7,6,15,0.0
7,6,16,0.0
7,6,17,0.0
7,6,18,0.0
7,6,19,0.0
7,7,0,0.0
7,7,1,0.0
7,7,2,0.0
7,7,3,0.0
7,7,4,0.0
7,7,5,0.0
7,7,6,0.0
7,7,7,0.0
7,7,8,0.0
7,7,9,0.0
7,7,10,0.0
7,7,11,0.0
7,7,12,0.0
7,7,13,0.0
7,7,14,0.0
7,7,15,0.0
7,7,16,0.0
7,7,17,0.0
7,7,18,0.0
7,7,19,0.0
7,8,0,0.0
7,8,1,0.0
7,8,2,0.0
7,8,3,0.0
7,8,4,0.0
7,8,5,0.0
7,8,6,0.0
7,8,7,0.0
7,8,8,0.0
7,8,9,0.0
7,8,10,0.0
7,8,11,0.0
7,8,12,0.6048043995999719
7,8,13,0.0
7,8,14,0.0
7,8,15,1.0216630776912745
7,8,16,1.1775183436381234
7,8,17,0.0
7,8,18,0.0
7,8,19,0.1969653268294307
7,9,0,1.5074247196336072
7,9,1,0.12802324667151832
7,9,2,1.6053827592671936
7,9,3,0.0
7,9,4,0.7434480797432896
7,9,5,0.3203749384394168
7,9,6,1.4288355082983581
7,9,7,0.0
7,9,8,1.4032752621275844
7,9,9,0.49880734146105743
7,9,10,0.0
7,9,11,3.721251519009898
7,9,12,0.0
7,9,13,0.0
7,9,14,2.837007386739857
7,9,15,0.17344950020890737
7,9,16,0.7019098901832002
7,9,17,0.0
7,9,18,0.0
7,9,19,0.0
7,10,0,4.33565792545436
7,10,1,0.0
7,10,2,0.02394901211514444
7,10,3,6.342886956269325
7,10,4,0.5693291733251549
7,10,5,0.0
7,10,6,0.0
7,10,7,6.128545990628994
7,10,8,0.0
7,10,9,0.39313851839895086
7,10,10,0.5143174303070395
7,10,11,5.969857897302634
7,10,12,1.7709142353294234
7,10,13,5.53339434628843
7,10,14,7.1676183754028235
7,10,15,4.20598124979629
7,10,16,1.8428149681212456
7,10,17,1.9954262177407673
7,10,18,7.1021883760043565
7,10,19,4.50099508524622
7,11,0,5.040870138706169
7,11,1,8.44685580977506
7,11,2,0.9440415453275213
7,11,3,6.191893031045057
7,11,4,5.706746280309202
7,11,5,3.753992069186294
7,11,6,7.444718822998045
7,11,7,0.0
7,11,8,0.1257650283216325
7,11,9,9.005355241491753
7,11,10,9.157197046197503
7,11,11,3.543710046259322
7,11,12,3.391739538108629
7,11,13,3.1278737885857204
7,11,14,6.834755018744448
7,11,15,1.3828232923926786
7,11,16,5.550935591054095
7,11,17,7.023477485174338
7,11,18,2.255461417738269
7,11,19,9.365433977157902
7,12,0,0.848249053086632
7,12,1,8.836968586246247
7,12,2,3.520510079145784
7,12,3,6.661100401568706
7,12,4,7.006058391418193
7,12,5,2.8848612281210646
7,12,6,6.888785965859786
7,12,7,9.386748832712687
7,12,8,4.111678167818261
7,12,9,3.18453873324058
7,12,10,0.0
7,12,11,3.400702180554387
7,12,12,4.609794862193594
7,12,13,0.0
7,12,14,12.781907792406868
7,12,15,0.0
7,12,16,7.244409299662264
7,12,17,0.0
7,12,18,3.6495824085822495
7,12,19,10.617970431663426
7,13,0,5.121703351354418
7,13,1,12.36106381341075
7,13,2,11.566876507408082
7,13,3,2.757501069928935
7,13,4,0.0
7,13,5,10.859714310788036
7,13,6,9.369829413991695
7,13,7,3.0401698256110095
7,13,8,0.0
7,13,9,12.04539306262568
7,13,10,8.066772469761778
7,13,11,2.7245747626472827
7,13,12,2.436307853743264
7,13,13,4.386291274653028
7,13,14,11.739528319841739
7,13,15,0.0
7,13,16,6.445961995669847
7,13,17,0.8246048594059951
7,13,18,8.164895769956134
7,13,19,3.76422950425356
7,14,0,8.361699087906192
7,14,1,0.10356313864275357
7,14,2,8.716725598569797
7,14,3,12.686867822538439
7,14,4,5.575939140008673
7,14,5,6.003374739862098
7,14,6,10.639208421800125
7,14,7,0.0
7,14,8,0.0
7,14,9,9.214373619894012
7,14,10,7.841062312143377
7,14,11,8.91010898699056
7,14,12,0.0
7,14,13,10.937832042251717
7,14,14,9.667810267819245
7,14,15,0.0
7,14,16,5.538406513518001
7,14,17,14.074072863763188
7,14,18,4.335621970308007
7,14,19,13.965879838878248
7,15,0,11.777333392411382
7,15,1,8.319582828933624
7,15,2,2.7937498165146435
7,15,3,1.179169627240639
7,15,4,0.0995089161399001
7,15,5,6.789799032287821
7,15,6,0.0
7,15,7,2.201482632430327
7,15,8,3.535337399563164
7,15,9,11.629349108473427
7,15,10,7.074347445907888
7,15,11,3.9791100974665623
7,15,12,3.1471934087258884
7,15,13,5.137992537166929
7,15,14,3.6116430080503816
7,15,15,0.0
7,15,16,0.0
7,15,17,4.593584294238829
7,15,18,3.721155330868032
7,15,19,0.0
7,16,0,0.0
7,16,1,0.0
7,16,2,1.4643958254843827
7,16,3,0.0
7,16,4,0.0
7,16,5,6.888835775640899
7,16,6,0.0
7,16,7,0.7079249034250852
7,16,8,3.4272737781448073
7,16,9,0.0
7,16,10,4.890010443124014
7,16,11,3.0898639891331796
7,16,12,5.724685167603948
7,16,13,7.120497351931618
7,16,14,3.8581737464464094
7,16,15,0.0
7,16,16,2.76698872728317
7,16,17,0.0
7,16,18,4.311913686237982
7,16,19,0.0
7,17,0,1.254521458429706
7,17,1,0.0
7,17,2,1.9211522848716616
7,17,3,3.0253659271566264
7,17,4,4.154478406137077
7,17,5,0.0
7,17,6,0.0
7,17,7,0.382827329087017
7,17,8,0.0
7,17,9,0.0
7,17,10,0.0
7,17,11,4.589886340698401
7,17,12,0.0
7,17,13,0.0
7,17,14,0.0
7,17,15,1.773762787415031
7,17,16,0.0
7,17,17,1.8073945604505477
7,17,18,0.0
7,17,19,0.0
7,18,0,0.0
7,18,1,0.5338639927503199
7,18,2,0.0
7,18,3,0.0
7,18,4,0.0
7,18,5,0.0
7,18,6,1.7294452312152018
7,18,7,0.7563577713304066
7,18,8,0.0
7,18,9,0.0
7,18,10,1.0248449468977725
7,18,11,0.0
7,18,12,0.0
7,18,13,0.0
7,18,14,0.0
7,18,15,0.0
7,18,16,0.5671165090335473
7,18,17,0.0
7,18,18,0.0
7,18,19,0.0
7,19,0,0.0
7,19,1,0.0
7,19,2,0.0
7,19,3,0.0
7,19,4,0.0
7,19,5,0.0
7,19,6,0.0
7,19,7,0.0
7,19,8,0.0
7,19,9,0.0
7,19,10,0.0
7,19,11,0.0
7,19,12,0.0
7,19,13,0.0
7,19,14,0.0
7,19,15,0.0
7,19,16,0.0
7,19,17,0.0
7,19,18,0.0
7,19,19,0.0
7,20,0,0.0
7,20,1,0.0
7,20,2,0.0
7,20,3,0.0
7,20,4,0.0
7,20,5,0.0
7,20,6,0.0
7,20,7,0.0
