i,t,s,R
2,4,46,1
2,4,47,1
2,4,48,0
2,4,49,0
2,4,50,1
2,4,51,0
2,4,52,1
2,4,53,1
2,4,54,1
2,4,55,0
2,4,56,0
2,4,57,1
2,4,58,1
2,4,59,0
2,4,60,1
2,4,61,1
2,4,62,1
2,4,63,0
2,4,64,0
2,4,65,0
2,4,66,1
2,4,67,0
2,4,68,0
2,4,69,1
2,4,70,0
2,4,71,0
2,4,72,1
2,4,73,1
2,4,74,0
2,4,75,0
2,4,76,0
2,4,77,0
2,4,78,1
2,4,79,0
2,4,80,0
2,4,81,0
2,4,82,0
2,4,83,1
2,4,84,0
2,4,85,1
2,4,86,0
2,4,87,1
2,4,88,1
2,4,89,0
2,4,90,0
2,4,91,0
2,4,92,1
2,4,93,1
2,4,94,1
2,4,95,1
2,4,96,1
2,4,97,1
2,4,98,0
2,4,99,1
2,5,0,0
2,5,1,0
2,5,2,0
2,5,3,0
2,5,4,0
2,5,5,0
2,5,6,0
2,5,7,0
2,5,8,0
2,5,9,0
2,5,10,0
2,5,11,0
2,5,12,0
2,5,13,0
2,5,14,0
2,5,15,0
2,5,16,0
2,5,17,0
2,5,18,0
2,5,19,0
2,5,20,0
2,5,21,0
2,5,22,0
2,5,23,0
2,5,24,0
2,5,25,0
2,5,26,0
2,5,27,0
2,5,28,0
2,5,29,0
2,5,30,0
2,5,31,0
2,5,32,0
2,5,33,0
2,5,34,0
2,5,35,0
2,5,36,0
2,5,37,0
2,5,38,0
2,5,39,0
2,5,40,0
2,5,41,0
2,5,42,0
2,5,43,0
2,5,44,0
2,5,45,0
2,5,46,0
2,5,47,0
2,5,48,0
2,5,49,0
2,5,50,0
2,5,51,0
2,5,52,0
2,5,53,0
2,5,54,0
2,5,55,0
2,5,56,0
2,5,57,0
2,5,58,0
2,5,59,0
2,5,60,0
2,5,61,0
2,5,62,0
2,5,63,0
2,5,64,0
2,5,65,0
2,5,66,0
2,5,67,0
2,5,68,0
2,5,69,0
2,5,70,0
2,5,71,0
2,5,72,0
2,5,73,0
2,5,74,0
2,5,75,0
2,5,76,0
2,5,77,0
2,5,78,0
2,5,79,0
2,5,80,0
2,5,81,0
2,5,82,0
2,5,83,0
2,5,84,0
2,5,85,0
2,5,86,0
2,5,87,0
2,5,88,0
2,5,89,0
2,5,90,0
2,5,91,0
2,5,92,0
2,5,93,0
2,5,94,0
2,5,95,0
2,5,96,0
2,5,97,0
2,5,98,0
2,5,99,0
2,6,0,4
2,6,1,4
2,6,2,2
2,6,3,2
2,6,4,3
2,6,5,1
2,6,6,3
2,6,7,1
2,6,8,1
2,6,9,3
2,6,10,1
2,6,11,4
2,6,12,4
2,6,13,2
2,6,14,3
2,6,15,3
2,6,16,4
2,6,17,1
2,6,18,3
2,6,19,4
2,6,20,2
2,6,21,2
2,6,22,3
2,6,23,4
2,6,24,1
2,6,25,3
2,6,26,2
2,6,27,2
2,6,28,3
2,6,29,4
2,6,30,3
2,6,31,1
2,6,32,1
2,6,33,1
2,6,34,2
2,6,35,2
2,6,36,4
2,6,37,3
2,6,38,2
2,6,39,3
2,6,40,1
2,6,41,3
2,6,42,2
2,6,43,3
2,6,44,3
2,6,45,1
2,6,46,2
2,6,47,3
2,6,48,2
2,6,49,1
2,6,50,2
2,6,51,4
2,6,52,4
2,6,53,3
2,6,54,1
2,6,55,4
2,6,56,1
2,6,57,3
2,6,58,4
2,6,59,4
2,6,60,1
2,6,61,3
2,6,62,4
2,6,63,3
2,6,64,3
2,6,65,4
2,6,66,4
2,6,67,3
2,6,68,4
2,6,69,3
2,6,70,4
2,6,71,3
2,6,72,4
2,6,73,3
2,6,74,2
2,6,75,4
2,6,76,2
2,6,77,1
2,6,78,4
2,6,79,4
2,6,80,3
2,6,81,3
2,6,82,4
2,6,83,1
2,6,84,3
2,6,85,2
2,6,86,3
2,6,87,1
2,6,88,2
2,6,89,2
2,6,90,3
2,6,91,3
2,6,92,3
2,6,93,3
2,6,94,3
2,6,95,2
2,6,96,2
2,6,97,2
2,6,98,1
2,6,99,1
2,7,0,5
2,7,1,4
2,7,2,7
2,7,3,4
2,7,4,6
2,7,5,2
2,7,6,8
2,7,7,6
2,7,8,7
2,7,9,4
2,7,10,6
2,7,11,3
2,7,12,3
2,7,13,3
2,7,14,3
2,7,15,4
2,7,16,8
2,7,17,9
2,7,18,6
2,7,19,2
2,7,20,4
2,7,21,8
2,7,22,4
2,7,23,6
2,7,24,8
2,7,25,5
2,7,26,5
2,7,27,8
2,7,28,8
2,7,29,8
2,7,30,5
2,7,31,6
2,7,32,6
2,7,33,2
2,7,34,6
2,7,35,4
2,7,36,2
2,7,37,3
2,7,38,4
2,7,39,9
2,7,40,9
2,7,41,8
2,7,42,5
2,7,43,5
2,7,44,7
2,7,45,2
2,7,46,9
2,7,47,7
2,7,48,3
2,7,49,8
2,7,50,5
2,7,51,2
2,7,52,2
2,7,53,1
2,7,54,3
2,7,55,1
2,7,56,5
2,7,57,2
2,7,58,5
2,7,59,3
2,7,60,5
2,7,61,5
2,7,62,8
2,7,63,4
2,7,64,3
2,7,65,9
2,7,66,5
2,7,67,1
2,7,68,2
2,7,69,5
2,7,70,3
2,7,71,2
2,7,72,3
2,7,73,7
2,7,74,9
2,7,75,2
2,7,76,8
2,7,77,7
2,7,78,5
2,7,79,2
2,7,80,7
2,7,81,7
2,7,82,7
2,7,83,5
2,7,84,6
2,7,85,4
2,7,86,3
2,7,87,3
2,7,88,7
2,7,89,8
2,7,90,6
2,7,91,5
2,7,92,8
2,7,93,1
2,7,94,3
2,7,95,4
2,7,96,1
2,7,97,5
2,7,98,9
2,7,99,7
2,8,0,15
2,8,1,19
2,8,2,21
2,8,3,9
2,8,4,9
2,8,5,17
2,8,6,19
2,8,7,3
2,8,8,23
2,8,9,6
2,8,10,15
2,8,11,16
2,8,12,3
2,8,13,13
2,8,14,15
2,8,15,19
2,8,16,24
2,8,17,4
2,8,18,9
2,8,19,15
2,8,20,10
2,8,21,13
2,8,22,26
2,8,23,4
2,8,24,24
2,8,25,18
2,8,26,14
2,8,27,14
2,8,28,16
2,8,29,10
2,8,30,7
2,8,31,17
2,8,32,26
2,8,33,15
2,8,34,18
2,8,35,15
2,8,36,8
2,8,37,16
2,8,38,25
2,8,39,19
2,8,40,4
2,8,41,11
2,8,42,18
2,8,43,16
2,8,44,6
2,8,45,25
2,8,46,12
2,8,47,20
2,8,48,21
2,8,49,8
2,8,50,18
2,8,51,15
2,8,52,7
2,8,53,20
2,8,54,15
2,8,55,8
2,8,56,13
2,8,57,19
2,8,58,26
2,8,59,16
2,8,60,21
2,8,61,11
2,8,62,15
2,8,63,22
2,8,64,25
2,8,65,7
2,8,66,23
2,8,67,26
2,8,68,13
2,8,69,10
2,8,70,24
2,8,71,8
2,8,72,26
2,8,73,12
2,8,74,5
2,8,75,6
2,8,76,14
2,8,77,4
2,8,78,9
2,8,79,21
2,8,80,21
2,8,81,22
2,8,82,4
2,8,83,21
2,8,84,22
2,8,85,3
2,8,86,12
2,8,87,23
2,8,88,25
2,8,89,24
2,8,90,16
2,8,91,10
2,8,92,17
2,8,93,17
2,8,94,18
2,8,95,17
2,8,96,23
2,8,97,12
2,8,98,9
2,8,99,3
2,9,0,43
2,9,1,35
2,9,2,44
2,9,3,122
2,9,4,103
2,9,5,45
2,9,6,111
2,9,7,81
2,9,8,64
2,9,9,40
2,9,10,53
2,9,11,25
2,9,12,43
2,9,13,96
2,9,14,58
2,9,15,114
2,9,16,95
2,9,17,91
2,9,18,66
2,9,19,93
2,9,20,121
2,9,21,53
2,9,22,57
2,9,23,118
2,9,24,79
2,9,25,127
2,9,26,38
2,9,27,41
2,9,28,119
2,9,29,27
2,9,30,72
2,9,31,116
2,9,32,99
2,9,33,71
2,9,34,35
2,9,35,82
2,9,36,134
2,9,37,112
2,9,38,22
2,9,39,101
2,9,40,133
2,9,41,38
2,9,42,131
2,9,43,43
2,9,44,114
2,9,45,33
2,9,46,77
2,9,47,59
2,9,48,96
2,9,49,37
2,9,50,85
2,9,51,15
2,9,52,67
2,9,53,77
2,9,54,116
2,9,55,107
2,9,56,26
2,9,57,91
2,9,58,95
2,9,59,104
2,9,60,82
2,9,61,28
2,9,62,92
2,9,63,96
2,9,64,45
2,9,65,130
2,9,66,70
2,9,67,120
2,9,68,94
2,9,69,90
2,9,70,81
2,9,71,93
2,9,72,117
2,9,73,109
2,9,74,96
2,9,75,19
2,9,76,16
2,9,77,58
2,9,78,19
2,9,79,78
2,9,80,16
2,9,81,73
2,9,82,61
2,9,83,131
2,9,84,22
2,9,85,23
2,9,86,118
2,9,87,111
2,9,88,128
2,9,89,25
2,9,90,90
2,9,91,77
2,9,92,54
2,9,93,89
2,9,94,126
2,9,95,23
2,9,96,95
2,9,97,50
2,9,98,64
2,9,99,118
2,10,0,71
2,10,1,280
2,10,2,153
2,10,3,320
2,10,4,301
2,10,5,154
2,10,6,122
2,10,7,100
2,10,8,99
2,10,9,258
2,10,10,254
2,10,11,319
2,10,12,60
2,10,13,100
2,10,14,320
2,10,15,194
2,10,16,196
2,10,17,137
2,10,18,239
2,10,19,180
2,10,20,172
2,10,21,195
2,10,22,43
2,10,23,190
2,10,24,75
2,10,25,169
2,10,26,60
2,10,27,293
2,10,28,145
2,10,29,160
2,10,30,250
2,10,31,81
2,10,32,202
2,10,33,184
2,10,34,142
2,10,35,233
2,10,36,266
2,10,37,171
2,10,38,217
2,10,39,300
2,10,40,168
2,10,41,75
2,10,42,193
2,10,43,160
2,10,44,258
2,10,45,266
2,10,46,86
2,10,47,163
2,10,48,113
2,10,49,312
2,10,50,307
2,10,51,162
2,10,52,161
2,10,53,252
2,10,54,208
2,10,55,111
2,10,56,176
2,10,57,293
2,10,58,233
2,10,59,199
2,10,60,289
2,10,61,116
2,10,62,324
2,10,63,94
2,10,64,279
2,10,65,250
2,10,66,286
2,10,67,205
2,10,68,103
2,10,69,176
2,10,70,285
2,10,71,267
2,10,72,86
2,10,73,323
2,10,74,45
2,10,75,149
2,10,76,254
2,10,77,317
2,10,78,77
2,10,79,303
2,10,80,99
2,10,81,196
2,10,82,161
2,10,83,269
2,10,84,76
2,10,85,91
2,10,86,200
2,10,87,97
2,10,88,290
2,10,89,203
2,10,90,299
2,10,91,257
2,10,92,173
2,10,93,236
2,10,94,53
2,10,95,218
2,10,96,320
2,10,97,71
2,10,98,167
2,10,99,41
2,11,0,256
2,11,1,45
2,11,2,182
2,11,3,108
2,11,4,293
2,11,5,242
2,11,6,249
2,11,7,212
2,11,8,118
2,11,9,296
2,11,10,316
2,11,11,177
2,11,12,224
2,11,13,236
2,11,14,268
2,11,15,225
2,11,16,293
2,11,17,298
2,11,18,214
2,11,19,317
2,11,20,103
2,11,21,169
2,11,22,237
2,11,23,72
2,11,24,265
2,11,25,190
2,11,26,158
2,11,27,181
2,11,28,155
2,11,29,115
2,11,30,327
2,11,31,291
2,11,32,144
2,11,33,92
2,11,34,76
2,11,35,289
2,11,36,260
2,11,37,63
2,11,38,76
2,11,39,327
2,11,40,313
2,11,41,131
2,11,42,71
2,11,43,294
2,11,44,48
2,11,45,239
2,11,46,90
2,11,47,257
2,11,48,92
2,11,49,149
2,11,50,78
2,11,51,130
2,11,52,80
2,11,53,185
2,11,54,243
2,11,55,163
2,11,56,339
2,11,57,277
2,11,58,210
2,11,59,216
2,11,60,140
2,11,61,200
2,11,62,278
2,11,63,40
2,11,64,190
2,11,65,324
2,11,66,306
2,11,67,109
2,11,68,271
2,11,69,223
2,11,70,205
2,11,71,247
2,11,72,238
2,11,73,62
2,11,74,170
2,11,75,102
2,11,76,260
2,11,77,125
2,11,78,177
2,11,79,298
2,11,80,285
2,11,81,308
2,11,82,190
2,11,83,331
2,11,84,49
2,11,85,334
2,11,86,149
2,11,87,295
2,11,88,337
2,11,89,320
2,11,90,259
2,11,91,250
2,11,92,345
2,11,93,186
2,11,94,72
2,11,95,47
2,11,96,316
2,11,97,48
2,11,98,338
2,11,99,218
2,12,0,251
2,12,1,332
2,12,2,329
2,12,3,165
2,12,4,237
2,12,5,208
2,12,6,302
2,12,7,58
2,12,8,241
2,12,9,178
2,12,10,316
2,12,11,261
2,12,12,124
2,12,13,83
2,12,14,214
2,12,15,355
2,12,16,152
2,12,17,359
2,12,18,206
2,12,19,101
2,12,20,50
2,12,21,137
2,12,22,51
2,12,23,229
2,12,24,265
2,12,25,255
2,12,26,154
2,12,27,76
2,12,28,246
2,12,29,60
2,12,30,247
2,12,31,308
2,12,32,58
2,12,33,154
2,12,34,239
2,12,35,245
2,12,36,104
2,12,37,240
2,12,38,219
2,12,39,324
2,12,40,264
2,12,41,157
2,12,42,112
2,12,43,236
2,12,44,122
2,12,45,64
2,12,46,304
2,12,47,113
2,12,48,162
2,12,49,312
2,12,50,73
2,12,51,351
2,12,52,208
2,12,53,256
2,12,54,275
2,12,55,355
2,12,56,217
2,12,57,265
2,12,58,259
2,12,59,242
2,12,60,297
2,12,61,151
2,12,62,195
2,12,63,65
2,12,64,332
2,12,65,219
2,12,66,209
2,12,67,126
2,12,68,329
2,12,69,45
2,12,70,71
2,12,71,59
2,12,72,117
2,12,73,199
2,12,74,189
2,12,75,127
2,12,76,218
2,12,77,113
2,12,78,157
2,12,79,95
2,12,80,253
2,12,81,66
2,12,82,150
2,12,83,210
2,12,84,216
2,12,85,158
2,12,86,247
2,12,87,93
2,12,88,272
2,12,89,337
2,12,90,358
2,12,91,322
2,12,92,124
2,12,93,52
2,12,94,353
2,12,95,219
2,12,96,213
2,12,97,87
2,12,98,333
2,12,99,347
2,13,0,678
2,13,1,563
2,13,2,352
2,13,3,724
2,13,4,675
2,13,5,663
2,13,6,488
2,13,7,134
2,13,8,104
2,13,9,241
2,13,10,150
2,13,11,599
2,13,12,672
2,13,13,458
2,13,14,507
2,13,15,412
2,13,16,730
2,13,17,508
2,13,18,513
2,13,19,677
2,13,20,350
2,13,21,130
2,13,22,596
2,13,23,668
2,13,24,444
2,13,25,408
2,13,26,154
2,13,27,302
2,13,28,215
2,13,29,601
2,13,30,197
2,13,31,558
2,13,32,390
2,13,33,89
2,13,34,570
2,13,35,632
2,13,36,319
2,13,37,415
2,13,38,120
2,13,39,242
2,13,40,566
2,13,41,183
2,13,42,245
2,13,43,565
2,13,44,133
2,13,45,588
2,13,46,518
2,13,47,535
2,13,48,308
2,13,49,457
2,13,50,140
2,13,51,282
2,13,52,226
2,13,53,438
2,13,54,535
2,13,55,510
2,13,56,178
2,13,57,210
2,13,58,429
2,13,59,100
2,13,60,593
2,13,61,494
2,13,62,196
2,13,63,718
2,13,64,461
2,13,65,773
2,13,66,115
2,13,67,646
2,13,68,139
2,13,69,734
2,13,70,335
2,13,71,545
2,13,72,578
2,13,73,577
2,13,74,564
2,13,75,94
2,13,76,238
2,13,77,635
2,13,78,628
2,13,79,638
2,13,80,91
2,13,81,115
2,13,82,137
2,13,83,688
2,13,84,415
2,13,85,590
2,13,86,236
2,13,87,547
2,13,88,392
2,13,89,767
2,13,90,283
2,13,91,161
2,13,92,463
2,13,93,555
2,13,94,179
2,13,95,458
2,13,96,599
2,13,97,163
2,13,98,627
2,13,99,461
2,14,0,81
2,14,1,424
2,14,2,553
2,14,3,663
2,14,4,664
2,14,5,320
2,14,6,96
2,14,7,651
2,14,8,205
2,14,9,642
2,14,10,648
2,14,11,269
2,14,12,528
2,14,13,450
2,14,14,577
2,14,15,642
2,14,16,197
2,14,17,318
2,14,18,507
2,14,19,425
2,14,20,634
2,14,21,340
2,14,22,441
2,14,23,123
2,14,24,211
2,14,25,147
2,14,26,530
2,14,27,86
2,14,28,634
2,14,29,571
2,14,30,478
2,14,31,91
2,14,32,228
2,14,33,155
2,14,34,497
2,14,35,116
2,14,36,603
2,14,37,404
2,14,38,136
2,14,39,348
2,14,40,159
2,14,41,326
2,14,42,499
2,14,43,488
2,14,44,281
2,14,45,282
2,14,46,120
2,14,47,126
2,14,48,104
2,14,49,119
2,14,50,303
2,14,51,560
2,14,52,277
2,14,53,375
2,14,54,445
2,14,55,422
2,14,56,154
2,14,57,442
2,14,58,385
2,14,59,521
2,14,60,476
2,14,61,359
2,14,62,643
2,14,63,229
2,14,64,497
2,14,65,194
2,14,66,469
2,14,67,223
2,14,68,197
2,14,69,294
2,14,70,377
2,14,71,479
2,14,72,258
2,14,73,302
2,14,74,527
2,14,75,270
2,14,76,112
2,14,77,102
2,14,78,154
2,14,79,353
2,14,80,303
2,14,81,476
2,14,82,131
2,14,83,170
2,14,84,650
2,14,85,327
2,14,86,619
2,14,87,214
2,14,88,658
2,14,89,149
2,14,90,538
2,14,91,657
2,14,92,364
2,14,93,365
2,14,94,178
2,14,95,436
2,14,96,219
2,14,97,500
2,14,98,356
2,14,99,212
2,15,0,117
2,15,1,30
2,15,2,44
2,15,3,45
2,15,4,102
2,15,5,168
2,15,6,35
2,15,7,27
2,15,8,54
2,15,9,211
2,15,10,197
2,15,11,105
2,15,12,57
2,15,13,96
2,15,14,211
2,15,15,153
2,15,16,119
2,15,17,105
2,15,18,203
2,15,19,219
2,15,20,180
2,15,21,191
2,15,22,86
2,15,23,212
2,15,24,115
2,15,25,61
2,15,26,144
2,15,27,161
2,15,28,112
2,15,29,99
2,15,30,165
2,15,31,77
2,15,32,162
2,15,33,139
2,15,34,92
2,15,35,160
2,15,36,33
2,15,37,134
2,15,38,144
2,15,39,82
2,15,40,96
2,15,41,197
2,15,42,148
2,15,43,152
2,15,44,46
2,15,45,72
2,15,46,168
2,15,47,164
2,15,48,114
2,15,49,33
2,15,50,35
2,15,51,43
2,15,52,197
2,15,53,52
2,15,54,156
2,15,55,140
2,15,56,170
2,15,57,141
2,15,58,61
2,15,59,171
2,15,60,144
2,15,61,134
2,15,62,170
2,15,63,87
2,15,64,39
2,15,65,42
2,15,66,90
2,15,67,71
2,15,68,174
2,15,69,146
2,15,70,44
2,15,71,168
2,15,72,207
2,15,73,189
2,15,74,159
2,15,75,180
2,15,76,55
2,15,77,38
2,15,78,174
2,15,79,221
2,15,80,73
2,15,81,137
2,15,82,41
2,15,83,137
2,15,84,115
2,15,85,73
2,15,86,138
2,15,87,155
2,15,88,207
2,15,89,181
2,15,90,219
2,15,91,113
2,15,92,53
2,15,93,107
2,15,94,183
2,15,95,67
2,15,96,60
2,15,97,153
2,15,98,214
2,15,99,106
2,16,0,260
2,16,1,167
2,16,2,150
2,16,3,82
2,16,4,46
2,16,5,77
2,16,6,180
2,16,7,270
2,16,8,56
2,16,9,110
2,16,10,49
2,16,11,303
2,16,12,160
2,16,13,129
2,16,14,287
2,16,15,128
2,16,16,128
2,16,17,335
2,16,18,91
2,16,19,51
2,16,20,342
2,16,21,136
2,16,22,170
2,16,23,291
2,16,24,152
2,16,25,73
2,16,26,289
2,16,27,80
2,16,28,102
2,16,29,84
2,16,30,110
2,16,31,114
2,16,32,269
2,16,33,70
2,16,34,251
2,16,35,327
2,16,36,239
2,16,37,146
2,16,38,305
2,16,39,323
2,16,40,195
2,16,41,218
2,16,42,223
2,16,43,81
2,16,44,157
2,16,45,296
2,16,46,204
2,16,47,336
2,16,48,234
2,16,49,286
2,16,50,118
2,16,51,216
2,16,52,296
2,16,53,88
2,16,54,210
2,16,55,232
2,16,56,99
2,16,57,241
2,16,58,61
2,16,59,286
2,16,60,143
2,16,61,192
2,16,62,160
2,16,63,143
2,16,64,352
2,16,65,317
2,16,66,135
2,16,67,90
2,16,68,207
2,16,69,83
2,16,70,245
2,16,71,113
2,16,72,70
2,16,73,46
2,16,74,311
2,16,75,85
2,16,76,167
2,16,77,69
2,16,78,77
2,16,79,158
2,16,80,92
2,16,81,267
2,16,82,79
2,16,83,273
2,16,84,305
2,16,85,66
2,16,86,52
2,16,87,195
2,16,88,229
2,16,89,256
2,16,90,191
2,16,91,211
2,16,92,213
2,16,93,265
2,16,94,89
2,16,95,46
2,16,96,200
2,16,97,341
2,16,98,47
2,16,99,233
2,17,0,147
2,17,1,244
2,17,2,35
2,17,3,186
2,17,4,186
2,17,5,240
2,17,6,157
2,17,7,194
2,17,8,128
2,17,9,226
2,17,10,192
2,17,11,55
2,17,12,63
2,17,13,67
2,17,14,58
2,17,15,84
2,17,16,130
2,17,17,189
2,17,18,110
2,17,19,153
2,17,20,225
2,17,21,240
2,17,22,197
2,17,23,228
2,17,24,103
2,17,25,218
2,17,26,247
2,17,27,39
2,17,28,136
2,17,29,87
2,17,30,147
2,17,31,176
2,17,32,79
2,17,33,237
2,17,34,90
2,17,35,199
2,17,36,232
2,17,37,251
2,17,38,257
2,17,39,191
2,17,40,179
2,17,41,171
2,17,42,145
2,17,43,115
2,17,44,35
2,17,45,208
2,17,46,123
2,17,47,96
2,17,48,214
2,17,49,187
2,17,50,246
2,17,51,60
2,17,52,121
2,17,53,167
2,17,54,114
2,17,55,112
2,17,56,145
2,17,57,47
2,17,58,39
2,17,59,229
2,17,60,31
2,17,61,197
2,17,62,136
2,17,63,260
2,17,64,222
2,17,65,125
2,17,66,123
2,17,67,60
2,17,68,116
2,17,69,78
2,17,70,105
2,17,71,163
2,17,72,234
2,17,73,53
2,17,74,227
2,17,75,248
2,17,76,83
2,17,77,77
2,17,78,212
2,17,79,35
2,17,80,146
2,17,81,35
2,17,82,222
2,17,83,35
2,17,84,68
2,17,85,88
2,17,86,267
2,17,87,130
2,17,88,47
2,17,89,89
2,17,90,127
2,17,91,130
2,17,92,59
2,17,93,32
2,17,94,223
2,17,95,87
2,17,96,50
2,17,97,122
2,17,98,132
2,17,99,154
2,18,0,180
2,18,1,186
2,18,2,121
2,18,3,205
2,18,4,41
2,18,5,98
2,18,6,99
2,18,7,170
2,18,8,197
2,18,9,172
2,18,10,48
2,18,11,147
2,18,12,129
2,18,13,148
2,18,14,28
2,18,15,84
2,18,16,36
2,18,17,104
2,18,18,180
2,18,19,81
2,18,20,150
2,18,21,153
2,18,22,77
2,18,23,122
2,18,24,55
2,18,25,40
2,18,26,187
2,18,27,62
2,18,28,51
2,18,29,222
2,18,30,37
2,18,31,164
2,18,32,102
2,18,33,61
2,18,34,81
2,18,35,174
2,18,36,199
2,18,37,80
2,18,38,96
2,18,39,109
2,18,40,194
2,18,41,178
2,18,42,68
2,18,43,136
2,18,44,181
2,18,45,123
2,18,46,138
2,18,47,69
2,18,48,159
2,18,49,40
2,18,50,99
2,18,51,107
2,18,52,149
2,18,53,218
2,18,54,70
2,18,55,136
2,18,56,188
2,18,57,148
2,18,58,176
2,18,59,49
2,18,60,195
2,18,61,89
2,18,62,114
2,18,63,43
2,18,64,165
2,18,65,198
2,18,66,124
2,18,67,46
2,18,68,46
2,18,69,49
2,18,70,126
2,18,71,152
2,18,72,32
2,18,73,38
2,18,74,226
2,18,75,85
2,18,76,122
2,18,77,154
2,18,78,171
2,18,79,48
2,18,80,48
2,18,81,211
2,18,82,91
2,18,83,172
2,18,84,170
2,18,85,121
2,18,86,44
2,18,87,206
2,18,88,195
2,18,89,113
2,18,90,118
2,18,91,136
2,18,92,102
2,18,93,128
2,18,94,121
2,18,95,83
2,18,96,203
2,18,97,35
2,18,98,99
2,18,99,183
2,19,0,37
2,19,1,55
2,19,2,36
2,19,3,67
2,19,4,61
2,19,5,8
2,19,6,36
2,19,7,59
2,19,8,28
2,19,9,51
2,19,10,33
2,19,11,13
2,19,12,26
2,19,13,26
2,19,14,47
2,19,15,63
2,19,16,50
2,19,17,27
2,19,18,48
2,19,19,13
2,19,20,30
2,19,21,19
2,19,22,49
2,19,23,47
2,19,24,29
2,19,25,18
2,19,26,17
2,19,27,22
2,19,28,27
2,19,29,60
2,19,30,15
2,19,31,18
2,19,32,30
2,19,33,44
2,19,34,11
2,19,35,22
2,19,36,58
2,19,37,47
2,19,38,29
2,19,39,14
2,19,40,27
2,19,41,22
2,19,42,50
2,19,43,26
2,19,44,48
2,19,45,32
2,19,46,28
2,19,47,55
2,19,48,19
2,19,49,35
2,19,50,43
2,19,51,27
2,19,52,50
2,19,53,63
2,19,54,12
2,19,55,18
2,19,56,38
2,19,57,55
2,19,58,45
2,19,59,9
2,19,60,27
2,19,61,47
2,19,62,49
2,19,63,36
2,19,64,11
2,19,65,45
2,19,66,38
2,19,67,51
2,19,68,31
2,19,69,58
2,19,70,26
2,19,71,59
2,19,72,8
2,19,73,53
2,19,74,57
2,19,75,48
2,19,76,62
2,19,77,20
2,19,78,29
2,19,79,21
2,19,80,58
2,19,81,52
2,19,82,60
2,19,83,28
2,19,84,17
2,19,85,66
2,19,86,34
2,19,87,51
2,19,88,47
2,19,89,16
2,19,90,58
2,19,91,66
2,19,92,65
2,19,93,28
2,19,94,63
2,19,95,15
2,19,96,64
2,19,97,10
2,19,98,32
2,19,99,58
2,20,0,11
2,20,1,11
2,20,2,5
2,20,3,7
2,20,4,9
2,20,5,7
2,20,6,8
2,20,7,9
2,20,8,12
2,20,9,11
2,20,10,10
2,20,11,2
2,20,12,4
2,20,13,13
2,20,14,11
2,20,15,4
2,20,16,2
2,20,17,4
2,20,18,12
2,20,19,14
2,20,20,11
2,20,21,12
2,20,22,2
2,20,23,13
2,20,24,10
2,20,25,6
2,20,26,8
2,20,27,14
2,20,28,2
2,20,29,4
2,20,30,4
2,20,31,8
2,20,32,5
2,20,33,3
2,20,34,8
2,20,35,12
2,20,36,10
2,20,37,2
2,20,38,2
2,20,39,8
2,20,40,3
2,20,41,11
2,20,42,5
2,20,43,7
2,20,44,10
2,20,45,14
2,20,46,4
2,20,47,13
2,20,48,6
2,20,49,4
2,20,50,7
2,20,51,12
2,20,52,2
2,20,53,3
2,20,54,9
2,20,55,7
2,20,56,8
2,20,57,12
2,20,58,4
2,20,59,6
2,20,60,4
2,20,61,3
2,20,62,8
2,20,63,4
2,20,64,13
2,20,65,2
2,20,66,13
2,20,67,9
2,20,68,13
2,20,69,2
2,20,70,6
2,20,71,8
2,20,72,4
2,20,73,7
2,20,74,2
2,20,75,9
2,20,76,14
2,20,77,3
2,20,78,12
2,20,79,11
2,20,80,5
2,20,81,8
2,20,82,6
2,20,83,9
2,20,84,4
2,20,85,7
2,20,86,12
2,20,87,8
2,20,88,10
2,20,89,13
2,20,90,14
2,20,91,14
2,20,92,13
2,20,93,5
2,20,94,7
2,20,95,6
2,20,96,4
2,20,97,3
2,20,98,5
2,20,99,13
2,21,0,0
2,21,1,0
2,21,2,0
2,21,3,1
2,21,4,1
2,21,5,1
2,21,6,1
2,21,7,1
2,21,8,0
2,21,9,1
2,21,10,1
2,21,11,0
2,21,12,0
2,21,13,0
2,21,14,1
2,21,15,1
2,21,16,0
2,21,17,1
2,21,18,1
2,21,19,1
2,21,20,0
2,21,21,1
2,21,22,1
2,21,23,0
2,21,24,1
2,21,25,1
2,21,26,0
2,21,27,0
2,21,28,1
2,21,29,1
2,21,30,0
2,21,31,1
2,21,32,1
2,21,33,0
2,21,34,1
2,21,35,0
2,21,36,0
2,21,37,0
2,21,38,0
2,21,39,0
2,21,40,0
2,21,41,1
2,21,42,1
2,21,43,0
2,21,44,1
2,21,45,0
2,21,46,0
2,21,47,0
2,21,48,1
2,21,49,0
2,21,50,1
2,21,51,0
2,21,52,0
2,21,53,1
2,21,54,1
2,21,55,0
2,21,56,1
2,21,57,0
2,21,58,1
2,21,59,0
2,21,60,0
2,21,61,1
2,21,62,1
2,21,63,0
2,21,64,0
2,21,65,1
2,21,66,0
2,21,67,1
2,21,68,1
2,21,69,1
2,21,70,0
2,21,71,1
2,21,72,1
2,21,73,0
2,21,74,0
2,21,75,1
2,21,76,0
2,21,77,1
2,21,78,1
2,21,79,0
2,21,80,0
2,21,81,1
2,21,82,0
2,21,83,0
2,21,84,1
2,21,85,0
2,21,86,0
2,21,87,0
2,21,88,0
2,21,89,0
2,21,90,0
2,21,91,0
2,21,92,0
2,21,93,0
2,21,94,1
